,OFIPS,DFIPS,comm,quantity,startRR,ONode,DNode,ODIST
416,20069,48201,1,21714.22,777,40002.0,48095,0.0
417,20069,53011,1,19384.2,777,40002.0,53013,0.0
418,20069,53053,1,21737.36,777,40002.0,53010,0.0
419,20075,48167,1,20060.6,777,8009.0,48031,0.0
420,20075,48201,1,61198.18,777,8009.0,48095,0.0
421,20075,53011,1,21440.1,777,8009.0,53013,0.0
422,20075,53053,1,22331.88,777,8009.0,53010,0.0
423,20091,6001,1,8045.6,777,20001.0,6035,0.0
424,20091,6037,1,577681.2,777,20001.0,6091,0.0
425,20091,17031,1,320.4,777,20001.0,17046,0.0
426,20091,48201,1,2349.6,777,20001.0,48095,0.0
427,20155,48167,1,254974.32,777,20034.0,48031,0.0
428,20155,48355,1,75126.68,777,20034.0,48060,0.0
429,20157,48323,1,1708.8,777,20049.0,48019,0.0
430,20169,48167,1,47888.23,777,20023.0,48031,0.0
431,20169,48201,1,102944.52,777,20023.0,48095,0.0
432,20169,48355,1,20089.08,777,20023.0,48060,0.0
433,20169,53011,1,19407.34,777,20023.0,53013,0.0
434,20173,6019,1,3631.2,777,20019.0,6024,0.0
435,20173,48167,1,175853.32,777,20019.0,48031,0.0
436,20173,48355,1,20514.5,777,20019.0,48060,0.0
437,20189,48167,1,86479.52,777,48004.0,48031,0.0
438,20189,48355,1,19110.08,777,48004.0,48060,0.0
439,20191,48355,1,19560.42,777,20015.0,48060,0.0
440,27003,17031,1,13663.28,777,27006.0,17046,0.0
441,27003,27053,1,30961.32,777,27006.0,27053,0.0
442,27027,6031,1,3666.8,777,27011.0,6024,0.0
443,27027,53061,1,6870.8,777,27011.0,53008,0.0
444,27027,53077,1,3880.4,777,27011.0,53032,0.0
445,27053,27003,1,9729.48,777,27053.0,27006,0.0
446,27053,28081,1,3346.4,777,27053.0,28004,0.0
447,27053,29077,1,13812.8,777,27053.0,29037,0.0
448,27053,31123,1,3631.2,777,27053.0,31002,0.0
449,27069,38093,1,53460.52,777,38010.0,38040,0.0
450,27069,48323,1,3666.8,777,38010.0,48019,0.0
451,27113,8031,1,7084.4,777,27064.0,8013,0.0
452,27113,48113,1,3488.8,777,27064.0,48078,0.0
453,27113,48323,1,2954.8,777,27064.0,48019,0.0
454,27113,48355,1,8472.8,777,27064.0,48060,0.0
455,27113,48355,1,11748.0,777,27064.0,48060,0.0
456,27119,17031,1,10430.8,777,27020.0,17046,0.0
457,27119,20037,1,3560.0,777,27020.0,20040,0.0
458,27119,22019,1,3132.8,777,27020.0,22014,0.0
459,27119,48201,1,12744.8,777,27020.0,48095,0.0
460,27119,48355,1,1993.6,777,27020.0,48060,0.0
461,27123,6037,1,676.4,777,27046.0,6091,0.0
462,27123,17031,1,5304.4,777,27046.0,17046,0.0
463,27123,27003,1,3631.2,777,27046.0,27006,0.0
464,27123,47157,1,3524.4,777,27046.0,47008,0.0
465,27123,53033,1,162585.2,777,27046.0,53006,0.0
466,27123,53053,1,65753.2,777,27046.0,53010,0.0
467,27137,28093,1,3738.0,777,27023.0,47043,0.0
468,27151,1073,1,2670.0,777,27002.0,1005,0.0
469,27151,48355,1,3204.0,777,27002.0,48060,0.0
470,27167,48323,1,2242.8,777,38030.0,48019,0.0
471,27167,48355,1,2741.2,777,38030.0,48060,0.0
472,27167,48355,1,2741.2,777,38030.0,48060,0.0
473,28095,6031,1,27853.44,777,28025.0,6024,0.0
474,28095,6065,1,2232.12,777,28025.0,6083,0.0
475,28095,6099,1,18344.68,777,28025.0,6026,0.0
