,OFIPS,DFIPS,comm,quantity,startRR,ONode,DNode,ODIST
23673,53063,8013,7,3168.4,777,,,
23674,53063,17031,7,32289.2,777,,,
23675,53063,17093,7,3168.4,777,,,
23676,53063,27053,7,3204.0,777,,,
23677,53063,27123,7,1566.4,777,,,
23678,53063,35001,7,3204.0,777,,,
23679,53063,35013,7,3132.8,777,,,
23680,53063,41051,7,16732.0,777,,,
23681,53063,46099,7,6372.4,777,,,
23682,53063,48141,7,6336.8,777,,,
23683,53063,48201,7,3524.4,777,,,
23684,53063,53021,7,3809.2,777,,,
23685,53063,53033,7,38519.2,777,,,
23686,53065,1073,7,27020.4,777,,,
23687,53065,4013,7,7262.4,777,,,
23688,53065,6067,7,7120.0,777,,,
23689,53065,6071,7,11320.8,777,,,
23690,53065,6099,7,3738.0,777,,,
23691,53065,8001,7,7404.8,777,,,
23692,53065,8031,7,30687.2,777,,,
23693,53065,8041,7,3844.8,777,,,
23694,53065,8069,7,3132.8,777,,,
23695,53065,17031,7,81203.6,777,,,
23696,53065,17043,7,3132.8,777,,,
23697,53065,17093,7,9718.8,777,,,
23698,53065,19153,7,3809.2,777,,,
23699,53065,19155,7,3560.0,777,,,
23700,53065,21145,7,3809.2,777,,,
23701,53065,27053,7,3417.6,777,,,
23702,53065,27171,7,3880.4,777,,,
23703,53065,29095,7,10466.4,777,,,
23704,53065,30101,7,7689.6,777,,,
23705,53065,30111,7,3631.2,777,,,
23706,53065,31055,7,3346.4,777,,,
23707,53065,35001,7,3453.2,777,,,
23708,53065,38017,7,3275.2,777,,,
23709,53065,41051,7,3809.2,777,,,
23710,53065,47157,7,2100.4,777,,,
23711,53065,48201,7,5553.6,777,,,
23712,53065,49035,7,3880.4,777,,,
23713,53065,39035,7,3346.4,777,,,
23714,53067,26147,7,3132.8,777,,,
23715,53067,41051,7,2314.0,777,,,
23716,53071,55009,7,3168.4,777,,,
23717,53071,55139,7,2919.2,777,,,
23718,53071,13051,7,3666.8,777,,,
23719,53071,13151,7,10573.2,777,,,
23720,53071,18173,7,2314.0,777,,,
23721,53071,42077,7,3595.6,777,,,
23722,53071,12105,7,1958.0,777,,,
23723,53071,18097,7,30900.8,777,,,
23724,53071,6037,7,3204.0,777,,,
23725,53071,17031,7,57066.8,777,,,
23726,53071,41051,7,2919.2,777,,,
23727,53071,48113,7,1815.6,777,,,
23728,53071,53011,7,6265.6,777,,,
23729,53071,53021,7,3453.2,777,,,
23730,53071,53033,7,70523.6,777,,,
23731,53071,53053,7,13136.4,777,,,
23732,53071,53073,7,3488.8,777,,,
23733,53073,50009,7,3204.0,777,,,
23734,53073,21059,7,3702.4,777,,,
23735,53073,47017,7,10359.6,777,,,
23736,53073,47085,7,3310.8,777,,,
23737,53073,1073,7,9434.0,777,,,
23738,53073,4013,7,3382.0,777,,,
23739,53073,6037,7,13634.8,777,,,
23740,53073,6071,7,16767.6,777,,,
23741,53073,6073,7,29120.8,777,,,
23742,53073,8001,7,2741.2,777,,,
23743,53073,8031,7,6764.0,777,,,
23744,53073,17031,7,26522.0,777,,,
23745,53073,17043,7,9790.0,777,,,
23746,53073,20173,7,3382.0,777,,,
23747,53073,27053,7,3382.0,777,,,
23748,53073,27145,7,6408.0,777,,,
23749,53073,29510,7,6621.6,777,,,
23750,53073,31055,7,3382.0,777,,,
23751,53073,35001,7,3382.0,777,,,
23752,53073,40109,7,13884.0,777,,,
23753,53073,41051,7,24421.6,777,,,
23754,53073,47157,7,3738.0,777,,,
23755,53073,48029,7,10502.0,777,,,
23756,53073,48061,7,3382.0,777,,,
23757,53073,48111,7,3026.0,777,,,
23758,53073,48113,7,36490.0,777,,,
23759,53073,48141,7,6479.2,777,,,
23760,53073,48201,7,15984.4,777,,,
23761,53073,48303,7,2670.0,777,,,
23762,53073,48439,7,3026.0,777,,,
23763,53073,48453,7,16198.0,777,,,
23764,53073,5059,7,16376.0,777,,,
23765,53073,48479,7,3275.2,777,,,
23766,53077,34013,7,676.4,777,,,
23767,53077,39061,7,5340.0,777,,,
23768,53077,8031,7,3026.0,777,,,
23769,53077,17031,7,12602.4,777,,,
23770,53077,17141,7,11498.8,777,,,
23771,53077,27123,7,3026.0,777,,,
23772,53077,27137,7,3026.0,777,,,
23773,53077,41039,7,3026.0,777,,,
23774,53077,55105,7,7938.8,777,,,
23775,55031,8031,7,21466.8,777,,,
23776,55031,17119,7,3488.8,777,,,
23777,55031,19057,7,3204.0,777,,,
23778,55031,20091,7,3239.6,777,,,
23779,55031,27017,7,10466.4,777,,,
23780,55031,41051,7,3239.6,777,,,
23781,55031,48113,7,3097.2,777,,,
23782,55031,48141,7,20434.4,777,,,
23783,55031,48201,7,3417.6,777,,,
23784,55031,53033,7,3239.6,777,,,
23785,55063,17197,7,3666.8,777,,,
23786,56003,55139,7,3951.6,777,,,
23787,56003,6001,7,3488.8,777,,,
23788,56003,8013,7,27162.8,777,,,
23789,56003,8031,7,3631.2,777,,,
23790,56003,8089,7,7867.6,777,,,
23791,56003,17031,7,15486.0,777,,,
23792,56003,31157,7,11000.4,777,,,
23793,56021,4013,7,3168.4,777,,,
23794,56043,48309,7,3916.0,777,,,
23795,56045,53015,7,46707.2,777,,,
23796,6071,6071,7,2883.6,779,,,
23797,6071,29510,7,3204.0,779,,,
23798,17031,17033,7,30794.0,780,,,
23799,17031,18027,7,6372.4,780,,,
23800,17031,18097,7,3275.2,780,,,
23801,17031,18167,7,26308.4,780,,,
23802,17033,13051,7,3204.0,780,,,
23803,17033,13105,7,2851.56,780,,,
23804,17033,17163,7,4101.12,780,,,
23805,17033,45019,7,12175.2,780,,,
23806,17033,45085,7,4485.6,780,,,
23807,17033,17031,7,12460.0,780,,,
23808,17033,17079,7,5340.0,780,,,
23809,18027,45019,7,3239.6,780,,,
23810,18055,17031,7,6279.84,780,,,
23811,18097,4013,7,7262.4,780,,,
23812,21141,39095,7,3346.4,792,,,
23813,21141,27037,7,2812.4,792,,,
23814,21227,8123,7,11854.8,792,,,
23815,21227,48181,7,3097.2,792,,,
23816,21227,48479,7,12958.4,792,,,
23817,47055,27137,7,3204.0,798,,,
23818,4007,29095,7,3382.0,802,,,
23819,4007,48141,7,209328.0,802,,,
23820,4011,29007,7,3382.0,802,,,
23821,4011,9011,7,2705.6,802,,,
23822,4011,4019,7,6230.0,802,,,
23823,4011,48141,7,20505.6,802,,,
23824,4013,42043,7,712.0,802,,,
23825,4013,4013,7,640.8,802,,,
23826,4013,48221,7,712.0,802,,,
23827,4019,26147,7,1352.8,802,,,
23828,4019,26163,7,747.6,802,,,
23829,4019,17031,7,747.6,802,,,
23830,4019,17197,7,4378.8,802,,,
23831,4019,22071,7,13898.24,802,,,
23832,4023,12011,7,2705.6,802,,,
23833,4023,36047,7,3987.2,802,,,
23834,4023,13045,7,11036.0,802,,,
23835,4023,42041,7,8508.4,802,,,
23836,4023,12105,7,16625.2,802,,,
23837,4023,13121,7,8152.4,802,,,
23838,4023,25021,7,3346.4,802,,,
23839,4023,34013,7,16874.4,802,,,
23840,4023,34017,7,4307.6,802,,,
23841,4023,36005,7,1281.6,802,,,
23842,4023,45045,7,19224.0,802,,,
23843,4023,4019,7,71378.0,802,,,
23844,4023,6071,7,33891.2,802,,,
23845,4023,6095,7,31790.8,802,,,
23846,4023,8031,7,4628.0,802,,,
23847,4023,17031,7,31221.2,802,,,
23848,4023,17163,7,8366.0,802,,,
23849,4023,19113,7,5375.6,802,,,
23850,4023,41047,7,2349.6,802,,,
23851,4023,41051,7,8686.4,802,,,
23852,4023,48085,7,2705.6,802,,,
23853,4023,48439,7,28088.4,802,,,
23854,4023,53033,7,13670.4,802,,,
23855,4023,53073,7,2990.4,802,,,
23856,5001,26147,7,18583.2,802,,,
23857,5001,27071,7,10502.0,802,,,
23858,5001,19163,7,3880.4,802,,,
23859,5001,12086,7,10252.8,802,,,
23860,5001,36081,7,5375.6,802,,,
23861,5001,17183,7,6764.0,802,,,
23862,5001,26025,7,13955.2,802,,,
23863,5001,34003,7,4628.0,802,,,
23864,5001,34017,7,6835.2,802,,,
23865,5001,34031,7,4770.4,802,,,
23866,5001,39135,7,3560.0,802,,,
23867,5001,51187,7,4877.2,802,,,
23868,5001,12001,7,3310.8,802,,,
23869,5001,13121,7,6764.0,802,,,
23870,5001,25005,7,1922.4,802,,,
23871,5001,34017,7,19081.6,802,,,
23872,5001,34023,7,21894.0,802,,,
23873,5001,36005,7,12139.6,802,,,
23874,5001,45063,7,3453.2,802,,,
23875,5001,47113,7,22392.4,802,,,
23876,5001,47149,7,6977.6,802,,,
23877,5001,6071,7,9149.2,802,,,
23878,5001,8001,7,7938.8,802,,,
23879,5001,8075,7,3488.8,802,,,
23880,5001,17031,7,29654.8,802,,,
23881,5001,17163,7,19615.6,802,,,
23882,5001,22019,7,3065.16,802,,,
23883,5001,27131,7,13741.6,802,,,
23884,5001,29510,7,3488.8,802,,,
23885,5001,47157,7,50018.0,802,,,
23886,5001,48201,7,25760.16,802,,,
23887,5001,48323,7,10786.8,802,,,
23888,5001,48479,7,14026.4,802,,,
23889,5001,48499,7,3488.8,802,,,
23890,5001,49035,7,5055.2,802,,,
23891,5011,48201,7,6906.4,802,,,
23892,5011,17031,7,3310.8,802,,,
23893,5011,17141,7,3275.2,802,,,
23894,5011,17163,7,3310.8,802,,,
23895,5011,29037,7,3275.2,802,,,
23896,5011,29095,7,13100.8,802,,,
23897,5011,48221,7,3275.2,802,,,
23898,5011,48355,7,3275.2,802,,,
23899,5011,48453,7,3275.2,802,,,
23900,5011,48479,7,9078.0,802,,,
23901,5019,18141,7,3346.4,802,,,
23902,5019,50013,7,3168.4,802,,,
23903,5019,4013,7,6870.8,802,,,
23904,5019,17031,7,10537.6,802,,,
23905,5019,27123,7,3132.8,802,,,
23906,5019,29021,7,6408.0,802,,,
23907,5019,29037,7,3204.0,802,,,
23908,5019,31055,7,3488.8,802,,,
23909,5019,47157,7,23638.4,802,,,
23910,5019,48113,7,3382.0,802,,,
23911,5019,48139,7,3488.8,802,,,
23912,5019,48141,7,2670.0,802,,,
23913,5019,55035,7,12922.8,802,,,
23914,5019,55079,7,3346.4,802,,,
23915,5019,39035,7,6372.4,802,,,
23916,5027,5119,7,3417.6,802,,,
23917,5027,17031,7,2705.6,802,,,
23918,5027,17043,7,15165.6,802,,,
23919,5027,19147,7,7048.8,802,,,
23920,5027,27123,7,11214.0,802,,,
23921,5027,48029,7,3488.8,802,,,
23922,5027,48439,7,3488.8,802,,,
23923,5027,53063,7,3844.8,802,,,
23924,5027,55031,7,3560.0,802,,,
23925,5027,55035,7,3844.8,802,,,
23926,5031,26147,7,20932.8,802,,,
23927,5031,19163,7,3488.8,802,,,
23928,5031,36081,7,2670.0,802,,,
23929,5031,26025,7,10430.8,802,,,
23930,5031,39061,7,3488.8,802,,,
23931,5031,12086,7,6336.8,802,,,
23932,5031,34017,7,18796.8,802,,,
23933,5031,34023,7,2670.0,802,,,
23934,5031,36005,7,5340.0,802,,,
23935,5031,51760,7,5340.0,802,,,
23936,5031,4021,7,5874.0,802,,,
23937,5031,6037,7,14952.0,802,,,
23938,5031,6113,7,5838.4,802,,,
23939,5031,8069,7,38804.0,802,,,
23940,5031,16027,7,5980.8,802,,,
23941,5031,16053,7,3488.8,802,,,
23942,5031,17031,7,10466.4,802,,,
23943,5031,17043,7,7476.0,802,,,
23944,5031,17163,7,88074.4,802,,,
23945,5031,19045,7,3560.0,802,,,
23946,5031,22019,7,13278.8,802,,,
23947,5031,27131,7,6977.6,802,,,
23948,5031,29097,7,3488.8,802,,,
23949,5031,29510,7,42186.0,802,,,
23950,5031,31055,7,10608.8,802,,,
23951,5031,32031,7,3453.2,802,,,
23952,5031,47157,7,45283.2,802,,,
23953,5031,48201,7,49163.6,802,,,
23954,5031,48499,7,10430.8,802,,,
23955,5031,49003,7,6942.0,802,,,
23956,5031,49035,7,7468.88,802,,,
23957,5031,49057,7,6942.0,802,,,
23958,5033,6001,7,26557.6,802,,,
23959,5033,8101,7,3382.0,802,,,
23960,5033,22071,7,4272.0,802,,,
23961,5033,31119,7,24136.8,802,,,
23962,5033,48201,7,2278.4,802,,,
23963,5033,53053,7,2883.6,802,,,
23964,5035,26147,7,3916.0,802,,,
23965,5035,26025,7,18120.4,802,,,
23966,5035,56025,7,3061.6,802,,,
23967,5035,4019,7,2990.4,802,,,
23968,5035,6001,7,9362.8,802,,,
23969,5035,6037,7,64151.2,802,,,
23970,5035,6077,7,20149.6,802,,,
23971,5035,6107,7,3275.2,802,,,
23972,5035,31055,7,3488.8,802,,,
23973,5035,35013,7,3453.2,802,,,
23974,5035,41051,7,5838.4,802,,,
23975,5035,48029,7,30331.2,802,,,
23976,5035,48061,7,3168.4,802,,,
23977,5035,48121,7,3168.4,802,,,
23978,5035,48225,7,49911.2,802,,,
23979,5035,48395,7,3524.4,802,,,
23980,5035,48479,7,2029.2,802,,,
23981,5035,49003,7,10288.4,802,,,
23982,5035,49035,7,10929.2,802,,,
23983,5035,53033,7,23140.0,802,,,
23984,5039,29021,7,9469.6,802,,,
23985,5041,26077,7,36276.4,802,,,
23986,5041,55009,7,2848.0,802,,,
23987,5041,26163,7,3488.8,802,,,
23988,5041,19163,7,3488.8,802,,,
23989,5041,36081,7,3204.0,802,,,
23990,5041,36103,7,7867.6,802,,,
23991,5041,1073,7,7938.8,802,,,
23992,5041,21015,7,29049.6,802,,,
23993,5041,26163,7,5624.8,802,,,
23994,5041,34017,7,3168.4,802,,,
23995,5041,36011,7,3061.6,802,,,
23996,5041,1073,7,2705.6,802,,,
23997,5041,12031,7,7226.8,802,,,
23998,5041,12086,7,3239.6,802,,,
23999,5041,13121,7,3488.8,802,,,
24000,5041,34007,7,5624.8,802,,,
24001,5041,34017,7,6265.6,802,,,
24002,5041,37183,7,3488.8,802,,,
24003,5041,39153,7,5482.4,802,,,
24004,5041,51760,7,23994.4,802,,,
24005,5041,4013,7,3061.6,802,,,
24006,5041,8031,7,10466.4,802,,,
24007,5041,17031,7,16981.2,802,,,
24008,5041,17163,7,3488.8,802,,,
24009,5041,19045,7,3488.8,802,,,
24010,5041,22071,7,2954.8,802,,,
24011,5041,29095,7,9184.8,802,,,
24012,5041,47157,7,3488.8,802,,,
24013,5041,48141,7,3204.0,802,,,
24014,5041,48201,7,3488.8,802,,,
24015,5041,48323,7,6977.6,802,,,
24016,5041,36037,7,5945.2,802,,,
24017,5043,6037,7,6372.4,802,,,
24018,5043,17031,7,6621.6,802,,,
24019,5043,31055,7,3310.8,802,,,
24020,5043,48089,7,3310.8,802,,,
24021,5043,48323,7,3310.8,802,,,
24022,5055,47157,7,8650.8,802,,,
24023,5055,48037,7,2776.8,802,,,
24024,5057,55131,7,6123.2,802,,,
24025,5057,17031,7,21004.0,802,,,
24026,5057,20051,7,3809.2,802,,,
24027,5057,47157,7,16625.2,802,,,
24028,5057,53033,7,3310.8,802,,,
24029,5059,23001,7,3026.0,802,,,
24030,5059,21111,7,10074.8,802,,,
24031,5059,39171,7,9932.4,802,,,
24032,5059,6061,7,3275.2,802,,,
24033,5059,6065,7,5304.4,802,,,
24034,5059,17031,7,16269.2,802,,,
24035,5059,17121,7,4200.8,802,,,
24036,5059,17163,7,7832.0,802,,,
24037,5059,27123,7,6799.6,802,,,
24038,5059,31019,7,6621.6,802,,,
24039,5059,31055,7,1780.0,802,,,
24040,5059,47157,7,3310.8,802,,,
24041,5059,48141,7,3382.0,802,,,
24042,5059,48471,7,3453.2,802,,,
24043,5059,55031,7,3310.8,802,,,
24044,5059,55035,7,8401.6,802,,,
24045,5059,55105,7,3310.8,802,,,
24046,5061,17075,7,3382.0,802,,,
24047,5061,19195,7,3310.8,802,,,
24048,5061,31055,7,3275.2,802,,,
24049,5063,41047,7,2242.8,802,,,
24050,5063,48201,7,4272.0,802,,,
24051,5067,27071,7,3417.6,802,,,
24052,5067,17031,7,19900.4,802,,,
24053,5067,47157,7,82414.0,802,,,
24054,5067,48037,7,6728.4,802,,,
24055,5067,48089,7,3310.8,802,,,
24056,5067,48323,7,5375.6,802,,,
24057,5069,26147,7,6728.4,802,,,
24058,5069,26077,7,3239.6,802,,,
24059,5069,55027,7,3382.0,802,,,
24060,5069,55133,7,3560.0,802,,,
24061,5069,26163,7,6728.4,802,,,
24062,5069,13091,7,5304.4,802,,,
24063,5069,54009,7,2670.0,802,,,
24064,5069,12057,7,3275.2,802,,,
24065,5069,45015,7,2456.4,802,,,
24066,5069,4013,7,2919.2,802,,,
24067,5069,5069,7,712.0,802,,,
24068,5069,6099,7,2741.2,802,,,
24069,5069,17031,7,9505.2,802,,,
24070,5069,48141,7,3239.6,802,,,
24071,5069,48323,7,44144.0,802,,,
24072,5069,48479,7,3488.8,802,,,
24073,5069,49035,7,30010.8,802,,,
24074,5081,55009,7,10680.0,802,,,
24075,5081,42047,7,5375.6,802,,,
24076,5081,21091,7,10680.0,802,,,
24077,5081,17031,7,3061.6,802,,,
24078,5081,22071,7,2670.0,802,,,
24079,5081,48479,7,13172.0,802,,,
24080,5091,21111,7,2207.2,802,,,
24081,5091,26163,7,5375.6,802,,,
24082,5091,39065,7,5162.0,802,,,
24083,5091,45071,7,2029.2,802,,,
24084,5091,46099,7,1958.0,802,,,
24085,5091,6037,7,3951.6,802,,,
24086,5091,6077,7,5197.6,802,,,
24087,5091,29095,7,3738.0,802,,,
24088,5091,48201,7,5304.4,802,,,
24089,5103,23001,7,3382.0,802,,,
24090,5103,17031,7,12602.4,802,,,
24091,5103,27137,7,3310.8,802,,,
24092,5103,29037,7,4200.8,802,,,
24093,5103,48091,7,3310.8,802,,,
24094,5103,48141,7,3346.4,802,,,
24095,5103,48323,7,10680.0,802,,,
24096,5103,55031,7,3310.8,802,,,
24097,5103,55035,7,6621.6,802,,,
24098,5111,26147,7,18191.6,802,,,
24099,5111,36081,7,8010.0,802,,,
24100,5111,34023,7,13350.0,802,,,
24101,5111,36005,7,5340.0,802,,,
24102,5111,45063,7,3880.4,802,,,
24103,5111,6113,7,38501.4,802,,,
24104,5111,17031,7,7333.6,802,,,
24105,5111,17163,7,3453.2,802,,,
24106,5111,47157,7,3488.8,802,,,
24107,5111,48479,7,3488.8,802,,,
24108,5115,13103,7,9505.2,802,,,
24109,5115,39137,7,7226.8,802,,,
24110,5115,5119,7,45550.2,802,,,
24111,5115,6001,7,21182.0,802,,,
24112,5115,6037,7,11534.4,802,,,
24113,5115,6077,7,14453.6,802,,,
24114,5115,8055,7,3488.8,802,,,
24115,5115,20155,7,3488.8,802,,,
24116,5115,47157,7,3488.8,802,,,
24117,5115,48471,7,6977.6,802,,,
24118,5115,53015,7,2705.6,802,,,
24119,5115,53053,7,9256.0,802,,,
24120,5115,56021,7,3488.8,802,,,
24121,5119,27071,7,11833.44,802,,,
24122,5119,26163,7,4556.8,802,,,
24123,5119,5001,7,3204.0,802,,,
24124,5119,5115,7,3382.0,802,,,
24125,5119,6037,7,3346.4,802,,,
24126,5119,6071,7,10039.2,802,,,
24127,5119,6099,7,712.0,802,,,
24128,5119,8123,7,11363.52,802,,,
24129,5119,17119,7,89274.12,802,,,
24130,5119,22019,7,17016.8,802,,,
24131,5119,27147,7,4521.2,802,,,
24132,5119,48089,7,11178.4,802,,,
24133,5119,48199,7,58601.16,802,,,
24134,5119,48251,7,3310.8,802,,,
24135,5119,48371,7,16393.8,802,,,
24136,5119,39081,7,5696.0,802,,,
24137,5131,48323,7,9754.4,802,,,
24138,5131,48479,7,9505.2,802,,,
24139,5139,4013,7,2883.6,802,,,
24140,5139,17031,7,2919.2,802,,,
24141,5139,29021,7,3132.8,802,,,
24142,5139,31055,7,3204.0,802,,,
24143,5139,47157,7,2919.2,802,,,
24144,5139,48479,7,3097.2,802,,,
24145,5139,49011,7,2919.2,802,,,
24146,5139,55035,7,3524.4,802,,,
24147,6001,26163,7,3310.8,802,,,
24148,6001,12086,7,5162.0,802,,,
24149,6001,12031,7,1068.0,802,,,
24150,6001,13067,7,1780.0,802,,,
24151,6001,25017,7,2492.0,802,,,
24152,6001,34017,7,356.0,802,,,
24153,6001,34039,7,2492.0,802,,,
24154,6001,36001,7,1068.0,802,,,
24155,6001,37119,7,2136.0,802,,,
24156,6001,42003,7,356.0,802,,,
24157,6001,42017,7,356.0,802,,,
24158,6001,42043,7,712.0,802,,,
24159,6001,42069,7,2136.0,802,,,
24160,6001,51710,7,1780.0,802,,,
24161,6001,12031,7,712.0,802,,,
24162,6001,12057,7,11641.2,802,,,
24163,6001,12086,7,2242.8,802,,,
24164,6001,13121,7,747.6,802,,,
24165,6001,24510,7,7120.0,802,,,
24166,6001,25027,7,2242.8,802,,,
24167,6001,34017,7,7262.4,802,,,
24168,6001,36029,7,783.2,802,,,
24169,6001,36067,7,2954.8,802,,,
24170,6001,37119,7,1459.6,802,,,
24171,6001,39035,7,854.4,802,,,
24172,6001,39049,7,462.8,802,,,
24173,6001,42101,7,5162.0,802,,,
24174,6001,51740,7,712.0,802,,,
24175,6001,5035,7,8544.0,802,,,
24176,6001,8031,7,7333.6,802,,,
24177,6001,17031,7,36632.4,802,,,
24178,6001,19155,7,1495.2,802,,,
24179,6001,29095,7,712.0,802,,,
24180,6001,49035,7,3631.2,802,,,
24181,6007,4013,7,3666.8,802,,,
24182,6007,5119,7,3844.8,802,,,
24183,6007,17031,7,4556.8,802,,,
24184,6007,29047,7,3844.8,802,,,
24185,6007,31055,7,7262.4,802,,,
24186,6007,48029,7,10822.4,802,,,
24187,6007,48201,7,3844.8,802,,,
24188,6011,19139,7,7582.8,802,,,
24189,6011,36081,7,2990.4,802,,,
24190,6011,18075,7,10003.6,802,,,
24191,6011,18095,7,17408.4,802,,,
24192,6011,21111,7,2527.6,802,,,
24193,6011,29127,7,2492.0,802,,,
24194,6011,34003,7,2812.4,802,,,
24195,6011,34015,7,2492.0,802,,,
24196,6011,39061,7,10466.4,802,,,
24197,6011,39143,7,31007.6,802,,,
24198,6011,21059,7,9790.0,802,,,
24199,6011,21111,7,17444.0,802,,,
24200,6011,34011,7,4984.0,802,,,
24201,6011,34017,7,6586.0,802,,,
24202,6011,36055,7,2492.0,802,,,
24203,6011,8069,7,5446.8,802,,,
24204,6011,48029,7,2492.0,802,,,
24205,6011,48113,7,2492.0,802,,,
24206,6011,39151,7,2527.6,802,,,
24207,6011,21111,7,8116.8,802,,,
24208,6013,8001,7,17372.8,802,,,
24209,6013,17031,7,3951.6,802,,,
24210,6013,41005,7,3026.0,802,,,
24211,6013,41051,7,2278.4,802,,,
24212,6013,48113,7,2705.6,802,,,
24213,6013,49011,7,29192.0,802,,,
24214,6013,49057,7,8686.4,802,,,
24215,6013,53015,7,5874.0,802,,,
24216,6013,53063,7,12744.8,802,,,
24217,6019,17031,7,10680.0,802,,,
24218,6019,26163,7,284.8,802,,,
24219,6019,19139,7,5446.8,802,,,
24220,6019,28081,7,2670.0,802,,,
24221,6019,13063,7,6372.4,802,,,
24222,6019,13089,7,9718.8,802,,,
24223,6019,13151,7,8223.6,802,,,
24224,6019,18095,7,39978.8,802,,,
24225,6019,39143,7,38163.2,802,,,
24226,6019,42097,7,14596.0,802,,,
24227,6019,47029,7,42755.6,802,,,
24228,6019,12057,7,6301.2,802,,,
24229,6019,13247,7,13314.4,802,,,
24230,6019,21111,7,8650.8,802,,,
24231,6019,25005,7,3204.0,802,,,
24232,6019,25021,7,8223.6,802,,,
24233,6019,25025,7,5482.4,802,,,
24234,6019,34007,7,6764.0,802,,,
24235,6019,39173,7,5340.0,802,,,
24236,6019,42001,7,498.4,802,,,
24237,6019,47123,7,2563.2,802,,,
24238,6019,17043,7,9754.4,802,,,
24239,6019,48029,7,4770.4,802,,,
24240,6019,48113,7,33464.0,802,,,
24241,6019,48141,7,7476.0,802,,,
24242,6019,48439,7,8686.4,802,,,
24243,6019,48479,7,2634.4,802,,,
24244,6019,53011,7,6479.2,802,,,
24245,6021,55141,7,7938.8,802,,,
24246,6025,6037,7,22748.4,802,,,
24247,6025,6077,7,11748.0,802,,,
24248,6029,36055,7,1566.4,802,,,
24249,6029,17031,7,23585.0,802,,,
24250,6031,1055,7,14952.0,802,,,
24251,6031,12057,7,17942.4,802,,,
24252,6031,42055,7,2990.4,802,,,
24253,6031,17089,7,8900.0,802,,,
24254,6031,17141,7,11320.8,802,,,
24255,6031,20209,7,8971.2,802,,,
24256,6031,41005,7,2990.4,802,,,
24257,6031,48439,7,15094.4,802,,,
24258,6037,26147,7,1566.4,802,,,
24259,6037,26163,7,1851.2,802,,,
24260,6037,12086,7,2349.6,802,,,
24261,6037,12031,7,2848.0,802,,,
24262,6037,13067,7,3204.0,802,,,
24263,6037,13135,7,13706.0,802,,,
24264,6037,25017,7,2136.0,802,,,
24265,6037,34017,7,7832.0,802,,,
24266,6037,36001,7,712.0,802,,,
24267,6037,36029,7,1068.0,802,,,
24268,6037,37119,7,712.0,802,,,
24269,6037,42003,7,356.0,802,,,
24270,6037,42017,7,356.0,802,,,
24271,6037,42043,7,1780.0,802,,,
24272,6037,42095,7,1068.0,802,,,
24273,6037,12031,7,747.6,802,,,
24274,6037,12081,7,17871.2,802,,,
24275,6037,12086,7,2990.4,802,,,
24276,6037,12105,7,747.6,802,,,
24277,6037,13121,7,14596.0,802,,,
24278,6037,18097,7,10786.8,802,,,
24279,6037,24510,7,11498.8,802,,,
24280,6037,25013,7,747.6,802,,,
24281,6037,25027,7,3666.8,802,,,
24282,6037,26163,7,783.2,802,,,
24283,6037,34017,7,24848.8,802,,,
24284,6037,34023,7,9327.2,802,,,
24285,6037,36029,7,1246.0,802,,,
24286,6037,37119,7,1495.2,802,,,
24287,6037,39035,7,1673.2,802,,,
24288,6037,42055,7,462.8,802,,,
24289,6037,42101,7,640.8,802,,,
24290,6037,53011,7,7191.2,802,,,
24291,6037,5035,7,12175.2,802,,,
24292,6037,6077,7,783.2,802,,,
24293,6037,8001,7,3204.0,802,,,
24294,6037,8031,7,2598.8,802,,,
24295,6037,17031,7,106764.4,802,,,
24296,6037,17163,7,6906.4,802,,,
24297,6037,17197,7,142044.0,802,,,
24298,6037,19155,7,213.6,802,,,
24299,6037,20209,7,1673.2,802,,,
24300,6037,22017,7,78960.8,802,,,
24301,6037,29095,7,29939.6,802,,,
24302,6037,35013,7,6870.8,802,,,
24303,6037,41051,7,22499.2,802,,,
24304,6037,48029,7,925.6,802,,,
24305,6037,48113,7,69633.6,802,,,
24306,6037,48201,7,6158.8,802,,,
24307,6037,48215,7,427.2,802,,,
24308,6037,48479,7,1922.4,802,,,
24309,6037,49011,7,3275.2,802,,,
24310,6037,49035,7,284.8,802,,,
24311,6037,53033,7,23211.2,802,,,
24312,6037,53053,7,17693.2,802,,,
24313,6039,6061,7,712.0,802,,,
24314,6039,41051,7,2848.0,802,,,
24315,6039,41071,7,712.0,802,,,
24316,6047,17019,7,2492.0,802,,,
24317,6047,17031,7,1566.4,802,,,
24318,6047,19139,7,17372.8,802,,,
24319,6047,18143,7,7476.0,802,,,
24320,6047,13151,7,20541.2,802,,,
24321,6047,18075,7,10964.8,802,,,
24322,6047,18095,7,21787.2,802,,,
24323,6047,21015,7,1602.0,802,,,
24324,6047,21111,7,2242.8,802,,,
24325,6047,25017,7,2527.6,802,,,
24326,6047,26125,7,3417.6,802,,,
24327,6047,29127,7,4485.6,802,,,
24328,6047,34007,7,6835.2,802,,,
24329,6047,34011,7,2492.0,802,,,
24330,6047,34015,7,9469.6,802,,,
24331,6047,37067,7,6835.2,802,,,
24332,6047,39095,7,2527.6,802,,,
24333,6047,39143,7,16304.8,802,,,
24334,6047,42003,7,4984.0,802,,,
24335,6047,42013,7,15236.8,802,,,
24336,6047,42041,7,1566.4,802,,,
24337,6047,42077,7,2492.0,802,,,
24338,6047,42097,7,4058.4,802,,,
