,OFIPS,startRR,ONODE,ODIST
1253,48343.0,400.0,48093.0,15.8696098
1254,48355.0,400.0,48060.0,6.434046446
1255,48439.0,400.0,48120.0,26.00446784
1256,26007.0,438.0,26061.0,13.39010191
1257,26049.0,438.0,26003.0,2.912626142
1258,26111.0,438.0,26062.0,8.87756031
1259,26137.0,438.0,26060.0,4.201454255
1260,26103.0,0.0,55038.0,175.7899232
1261,1075.0,0.0,28025.0,24.29356265
1262,18005.0,434.0,18052.0,17.07451057
1263,5027.0,0.0,5001.0,23.22762886
1264,25015.0,0.0,25001.0,18.69244566
1265,1023.0,0.0,1014.0,24.95673683
1266,5105.0,0.0,5003.0,33.7147055
1267,25003.0,490.0,25001.0,39.20439688
1268,25011.0,490.0,25001.0,5.05140812
1269,25013.0,490.0,25006.0,31.42804538
1270,33019.0,490.0,25001.0,55.67568377
1271,36091.0,490.0,36018.0,14.08977537
1272,24013.0,0.0,24015.0,12.12116975
1273,9015.0,496.0,9004.0,14.3536669
1274,33019.0,496.0,25001.0,55.67568377
1275,50007.0,496.0,50002.0,38.89326638
1276,36047.0,0.0,36035.0,3.200568052
1277,36059.0,0.0,36034.0,15.44405844
1278,36081.0,0.0,36035.0,3.213538264
1279,36103.0,0.0,9005.0,28.19081533
1280,39125.0,0.0,18006.0,22.64289996
1281,34003.0,0.0,34003.0,8.463633355
1282,34017.0,0.0,34007.0,0.600714665
1283,34031.0,0.0,34003.0,19.4899767
1284,36007.0,0.0,36003.0,6.063468192
1285,26139.0,0.0,26018.0,37.5877977
1286,1001.0,555.0,1031.0,13.82891437
1287,1005.0,555.0,13027.0,47.55924559
1288,1025.0,555.0,1024.0,29.10842009
1289,1033.0,555.0,1037.0,8.015552223
1290,1055.0,555.0,1010.0,45.59269809
1291,1079.0,555.0,1041.0,19.60290529
1292,1089.0,555.0,1039.0,3.345100502
1293,1091.0,555.0,1030.0,3.732734712
1294,1095.0,555.0,1039.0,30.01683028
1295,1097.0,555.0,1051.0,8.857610523
1296,1113.0,555.0,13027.0,17.03013887
1297,1115.0,555.0,1010.0,18.16689127
1298,1117.0,555.0,1027.0,12.23759488
1299,1119.0,555.0,1012.0,15.39056688
1300,1125.0,555.0,1015.0,7.461986378
1301,10001.0,555.0,10005.0,12.57593976
1302,12023.0,555.0,12037.0,2.263039265
1303,12031.0,555.0,12028.0,2.267118867
1304,13045.0,555.0,13063.0,8.013032264
1305,13051.0,555.0,13048.0,4.895254451
1306,13079.0,555.0,13014.0,12.65987937
1307,13089.0,555.0,13071.0,9.394301733
1308,13107.0,555.0,13037.0,25.21442919
1309,13115.0,555.0,13055.0,2.979257009
1310,13121.0,555.0,13079.0,2.626365274
1311,13135.0,555.0,13072.0,7.258423051
1312,13151.0,555.0,13018.0,14.90788996
1313,13153.0,555.0,13014.0,14.38900193
1314,13165.0,555.0,13037.0,1.060553926
1315,13169.0,555.0,13066.0,13.44434648
1316,13207.0,555.0,13066.0,9.322465574
1317,13215.0,555.0,13025.0,5.929267057
1318,13245.0,555.0,13008.0,9.667624396
1319,13261.0,555.0,13028.0,3.43850237
1320,13263.0,555.0,13017.0,7.805707062
1321,13271.0,555.0,13068.0,42.47019597
1322,13313.0,555.0,13056.0,2.444840036
1323,13319.0,555.0,13041.0,10.54251509
1324,17001.0,555.0,29002.0,13.74770267
1325,17115.0,555.0,17083.0,0.867994931
1326,17155.0,555.0,17081.0,24.8262584
1327,18025.0,555.0,18048.0,27.13070634
1328,18049.0,555.0,18005.0,20.72747157
1329,18089.0,555.0,18074.0,5.333374057
1330,18107.0,555.0,18020.0,0.56637166
1331,18147.0,555.0,18036.0,15.32205198
1332,21005.0,555.0,21007.0,24.33666676
1333,21021.0,555.0,21007.0,6.738675388
1334,21067.0,555.0,21008.0,3.213084212
1335,21199.0,555.0,21027.0,3.027199854
1336,21209.0,555.0,21008.0,16.68516492
1337,21239.0,555.0,21008.0,12.49650464
1338,22071.0,555.0,22024.0,3.374799734
1339,22087.0,555.0,22024.0,38.94204106
1340,24005.0,555.0,24007.0,9.476167501
1341,26021.0,555.0,18068.0,31.28956855
1342,26065.0,555.0,26023.0,24.52184949
1343,26075.0,555.0,26023.0,2.154058877
1344,26099.0,555.0,26057.0,7.39922107
1345,26125.0,555.0,26057.0,16.96236937
1346,28003.0,555.0,28015.0,4.926858915
1347,28073.0,555.0,28008.0,15.48534272
1348,28109.0,555.0,28008.0,42.4074182
1349,28141.0,555.0,28015.0,20.91438901
1350,29019.0,555.0,29069.0,17.84471093
1351,29139.0,555.0,29061.0,27.35413478
1352,29183.0,555.0,29050.0,24.96781951
1353,29189.0,555.0,29047.0,13.42604501
1354,34007.0,555.0,34008.0,12.58924542
1355,34009.0,555.0,10005.0,40.72126581
1356,34013.0,555.0,34012.0,6.108811203
1357,34015.0,555.0,34009.0,9.731345401
1358,34021.0,555.0,42080.0,6.71661472
1359,34023.0,555.0,34004.0,9.404107326
1360,36001.0,555.0,36019.0,20.48364544
1361,36007.0,555.0,36003.0,6.063468192
1362,36011.0,555.0,36013.0,62.58114368
1363,36067.0,555.0,36003.0,63.91095691
1364,36107.0,555.0,36003.0,20.84777346
1365,36109.0,555.0,36013.0,28.94798396
1366,37001.0,555.0,37006.0,21.27060941
1367,37023.0,555.0,37010.0,16.01269559
1368,37025.0,555.0,37019.0,4.102929168
1369,37035.0,555.0,37059.0,1.163393243
1370,37037.0,555.0,37067.0,9.816971532
1371,37045.0,555.0,45032.0,12.9126353
1372,37057.0,555.0,37014.0,3.21199464
1373,37067.0,555.0,37026.0,2.91348933
1374,37071.0,555.0,37052.0,2.037853136
1375,37077.0,555.0,37045.0,18.9137209
1376,37087.0,555.0,37075.0,23.09208291
1377,37145.0,555.0,37045.0,1.641840918
1378,37157.0,555.0,37007.0,9.808159691
1379,37191.0,555.0,37030.0,1.99738032
1380,37195.0,555.0,37035.0,0.619657481
1381,39007.0,555.0,39028.0,2.468873657
1382,39011.0,555.0,39017.0,14.19359441
1383,39017.0,555.0,39021.0,2.203001695
1384,39025.0,555.0,39008.0,13.74108428
1385,39029.0,555.0,39062.0,8.267374467
1386,39043.0,555.0,39044.0,19.23267491
1387,39059.0,555.0,39104.0,38.87981064
1388,39085.0,555.0,39028.0,23.57698392
1389,39093.0,555.0,39033.0,2.666812775
1390,39099.0,555.0,39060.0,9.326250901
1391,39119.0,555.0,39101.0,22.42103248
1392,39123.0,555.0,39051.0,8.464406168
1393,39135.0,555.0,39021.0,22.46624503
1394,39151.0,555.0,39117.0,1.278071015
1395,39155.0,555.0,39120.0,13.61889388
1396,39165.0,555.0,39023.0,19.04732266
1397,39169.0,555.0,39115.0,5.686651134
1398,42007.0,555.0,42023.0,3.614699404
1399,42011.0,555.0,42004.0,2.746470034
1400,42013.0,555.0,42031.0,3.643091286
1401,42015.0,555.0,36013.0,27.96751264
1402,42027.0,555.0,42029.0,23.95627966
1403,42029.0,555.0,42006.0,17.8845018
1404,42037.0,555.0,42038.0,23.20228455
1405,42045.0,555.0,10006.0,9.258330842
1406,42049.0,555.0,42083.0,12.5598411
1407,42061.0,555.0,42050.0,21.98437776
1408,42069.0,555.0,42008.0,3.861575473
1409,42073.0,555.0,42065.0,2.531498567
1410,42075.0,555.0,42040.0,18.86618868
1411,42085.0,555.0,42081.0,11.04159293
1412,42091.0,555.0,42057.0,6.856418543
1413,42101.0,555.0,42056.0,3.172044344
1414,42117.0,555.0,36009.0,28.37394968
1415,42125.0,555.0,42022.0,17.3055515
1416,42133.0,555.0,42027.0,11.39602028
1417,45003.0,555.0,13008.0,19.82501206
1418,45021.0,555.0,45033.0,5.03431678
1419,45035.0,555.0,45039.0,6.231762057
1420,45063.0,555.0,45004.0,14.52298215
1421,45079.0,555.0,45006.0,5.928407705
1422,45083.0,555.0,45023.0,2.830095593
1423,45091.0,555.0,45031.0,9.5575559
1424,47009.0,555.0,47055.0,18.73185945
1425,47011.0,555.0,47021.0,1.333395789
1426,47035.0,555.0,47064.0,24.14989705
1427,47047.0,555.0,47043.0,16.22564234
1428,47063.0,555.0,47038.0,3.904211197
1429,47073.0,555.0,47036.0,15.2450646
1430,47089.0,555.0,47039.0,6.718061418
1431,47093.0,555.0,47033.0,0.667983858
1432,47145.0,555.0,47065.0,5.640551131
1433,47163.0,555.0,51017.0,9.269232491
1434,47173.0,555.0,47004.0,18.27844073
1435,47179.0,555.0,47037.0,8.846690582
1436,51023.0,555.0,51011.0,14.30199697
1437,51031.0,555.0,51035.0,9.868389776
1438,51047.0,555.0,51073.0,2.94108616
1439,51053.0,555.0,51029.0,10.7100091
1440,51061.0,555.0,51074.0,10.41326666
1441,51069.0,555.0,51048.0,18.52221432
1442,51071.0,555.0,51026.0,5.228710359
1443,51085.0,555.0,51076.0,16.20634357
1444,51153.0,555.0,51049.0,3.226384021
1445,51155.0,555.0,51018.0,12.26339678
1446,51161.0,555.0,51084.0,1.064709665
1447,51167.0,555.0,51022.0,11.84005621
1448,51173.0,555.0,51020.0,20.7848073
1449,51187.0,555.0,51048.0,2.540929221
1450,51550.0,555.0,51040.0,10.05954425
1451,51590.0,555.0,51061.0,1.479432343
1452,51680.0,555.0,51012.0,1.574471825
1453,51690.0,555.0,37046.0,23.55066997
1454,51730.0,555.0,51044.0,1.817113448
1455,51740.0,555.0,51041.0,2.662543784
1456,51770.0,555.0,51007.0,1.094034576
1457,51820.0,555.0,51003.0,1.408367559
1458,54003.0,555.0,54030.0,12.11979235
1459,54009.0,555.0,39067.0,3.140112852
1460,54029.0,555.0,39063.0,6.199516509
1461,54055.0,555.0,54015.0,11.49621129
1462,54079.0,555.0,54017.0,26.16999305
1463,39077.0,0.0,39007.0,8.599961544
1464,45031.0,0.0,45034.0,14.53668962
1465,18003.0,320.0,18022.0,1.58159832
1466,39175.0,320.0,39018.0,1.383553748
1467,9007.0,631.0,9005.0,21.64404869
1468,9009.0,631.0,9005.0,2.487610369
1469,9015.0,631.0,9001.0,10.79778876
1470,25027.0,631.0,25009.0,8.455828724
1471,44007.0,631.0,44001.0,10.05371586
1472,50025.0,631.0,25009.0,68.72237958
1473,48057.0,0.0,48016.0,21.67959308
1474,48331.0,0.0,48114.0,20.47975771
1475,13227.0,0.0,13053.0,27.71826807
1476,53073.0,0.0,53020.0,21.04050553
1477,13303.0,0.0,13040.0,2.197682762
1478,23001.0,700.0,23001.0,10.9115402
1479,40143.0,0.0,40018.0,3.625528562
1480,1051.0,712.0,1022.0,17.65651405
1481,1055.0,712.0,1007.0,55.06792203
1482,1071.0,712.0,1040.0,11.03921236
1483,1081.0,712.0,1021.0,3.45948231
1484,1085.0,712.0,1031.0,23.08104543
1485,1087.0,712.0,1021.0,25.43533846
1486,1095.0,712.0,1038.0,41.93698808
1487,1097.0,712.0,1051.0,8.857610523
1488,1115.0,712.0,1007.0,29.55806167
1489,1117.0,712.0,1027.0,12.23759488
1490,1121.0,712.0,1007.0,37.96858715
1491,9001.0,712.0,9005.0,24.94571028
1492,9003.0,712.0,25002.0,31.83197097
1493,9005.0,712.0,9005.0,37.45456419
1494,9009.0,712.0,9005.0,2.487610369
1495,11001.0,712.0,11004.0,1.46426382
1496,12001.0,712.0,12011.0,23.68317265
1497,12007.0,712.0,12011.0,3.616068804
1498,12011.0,712.0,12027.0,24.57220705
1499,12039.0,712.0,12004.0,15.33520693
1500,12049.0,712.0,12025.0,28.12278912
1501,12057.0,712.0,12019.0,3.316984298
1502,12071.0,712.0,12018.0,76.6989929
1503,12081.0,712.0,12018.0,13.36302069
1504,12086.0,712.0,12027.0,21.90657115
1505,12089.0,712.0,12029.0,5.122674567
1506,12095.0,712.0,12009.0,4.437929439
1507,12099.0,712.0,12039.0,23.85875786
1508,12101.0,712.0,12010.0,18.13337149
1509,12105.0,712.0,12025.0,8.906571299
1510,12107.0,712.0,12008.0,6.779843264
1511,12115.0,712.0,12018.0,26.62833933
1512,12117.0,712.0,12035.0,6.839732743
1513,12127.0,712.0,12035.0,19.89696376
1514,13015.0,712.0,13053.0,5.004554838
1515,13017.0,712.0,13021.0,36.21118949
1516,13039.0,712.0,13045.0,18.03740867
1517,13051.0,712.0,13048.0,4.895254451
1518,13057.0,712.0,13053.0,19.184023
1519,13059.0,712.0,13074.0,1.242210297
1520,13065.0,712.0,13033.0,29.27641042
1521,13067.0,712.0,13070.0,2.450090178
1522,13087.0,712.0,13016.0,2.563467024
1523,13089.0,712.0,13050.0,4.950961064
1524,13113.0,712.0,13003.0,8.298701377
1525,13127.0,712.0,13031.0,1.710414477
1526,13129.0,712.0,13056.0,19.10512297
1527,13141.0,712.0,13042.0,18.58362231
1528,13179.0,712.0,13035.0,16.52487993
1529,13227.0,712.0,13053.0,27.71826807
1530,13245.0,712.0,13008.0,9.667624429
1531,13263.0,712.0,13017.0,7.805707062
1532,13275.0,712.0,13062.0,4.498362483
1533,13301.0,712.0,13011.0,3.006418718
1534,13305.0,712.0,13001.0,3.885846496
1535,17099.0,712.0,17013.0,25.19125232
1536,17115.0,712.0,17076.0,55.86085711
1537,17119.0,712.0,17058.0,15.36231442
1538,18029.0,712.0,39073.0,23.13093551
1539,18089.0,712.0,18079.0,8.431318176
1540,18147.0,712.0,21054.0,17.95478072
1541,18157.0,712.0,18011.0,1.483208928
1542,18177.0,712.0,18027.0,25.10476592
1543,21009.0,712.0,21050.0,30.91514421
1544,21019.0,712.0,21045.0,5.830078922
1545,21029.0,712.0,21016.0,1.111622928
1546,21037.0,712.0,21030.0,9.595779962
1547,21041.0,712.0,21055.0,4.905436051
1548,21059.0,712.0,21054.0,2.635074697
1549,21089.0,712.0,21044.0,12.85351613
1550,21177.0,712.0,21006.0,5.326898557
1551,21191.0,712.0,21032.0,4.703973206
1552,21203.0,712.0,21012.0,26.67265668
1553,21213.0,712.0,21050.0,14.25607193
1554,21227.0,712.0,21050.0,5.478821934
1555,22071.0,712.0,22023.0,2.744396633
1556,24001.0,712.0,24011.0,4.237642743
1557,24005.0,712.0,24007.0,9.476167501
1558,24015.0,712.0,10002.0,22.7590571
1559,24021.0,712.0,24001.0,15.53299889
1560,24027.0,712.0,24018.0,12.61611707
1561,24031.0,712.0,11001.0,18.56792578
1562,24033.0,712.0,11003.0,7.237618703
1563,24043.0,712.0,24003.0,5.842157825
1564,24510.0,712.0,24007.0,0.3384468
1565,25003.0,712.0,36031.0,29.94451657
1566,25005.0,712.0,25003.0,41.35488953
1567,25013.0,712.0,25002.0,15.55630934
1568,25017.0,712.0,25005.0,11.18122317
1569,25021.0,712.0,25003.0,13.06320425
1570,25023.0,712.0,25003.0,32.36459956
1571,25027.0,712.0,25009.0,8.455828724
1572,26081.0,712.0,26018.0,7.220435475
1573,26093.0,712.0,26013.0,27.4211335
1574,26099.0,712.0,26057.0,7.39922107
1575,26121.0,712.0,26018.0,47.59885039
1576,26139.0,712.0,26018.0,37.5877977
1577,29071.0,712.0,17057.0,51.60900285
1578,34005.0,712.0,42080.0,23.14566125
1579,34007.0,712.0,34008.0,12.58924542
1580,34013.0,712.0,34012.0,6.108811203
1581,34015.0,712.0,34009.0,9.731345401
1582,34023.0,712.0,34004.0,9.404107326
1583,34033.0,712.0,34001.0,10.3756955
1584,34039.0,712.0,34002.0,4.34146419
1585,36005.0,712.0,36034.0,1.448408961
1586,36037.0,712.0,36028.0,20.16676314
1587,36055.0,712.0,36027.0,10.95552416
1588,36063.0,712.0,36012.0,21.10824673
1589,36085.0,712.0,34002.0,8.091342954
1590,37007.0,712.0,37013.0,2.518885469
1591,37037.0,712.0,37066.0,15.97534665
1592,37045.0,712.0,37011.0,16.55784852
1593,37047.0,712.0,45054.0,34.8609112
1594,37063.0,712.0,37001.0,3.943777397
1595,37071.0,712.0,37054.0,9.683265627
1596,37083.0,712.0,37037.0,12.85174091
1597,37105.0,712.0,37066.0,0.441575444
1598,37111.0,712.0,37010.0,3.918828715
1599,37121.0,712.0,47041.0,21.68321656
1600,37127.0,712.0,37038.0,10.7680362
1601,37153.0,712.0,37004.0,8.892024755
1602,37155.0,712.0,37041.0,5.751150647
1603,37163.0,712.0,37040.0,29.3940332
1604,37167.0,712.0,37074.0,8.477174388
1605,37191.0,712.0,37030.0,1.997380395
1606,39003.0,712.0,39017.0,1.850074174
1607,39007.0,712.0,39028.0,2.468873657
1608,39017.0,712.0,39021.0,2.203001695
1609,39035.0,712.0,39065.0,7.986404514
1610,39085.0,712.0,39028.0,23.57698392
1611,39099.0,712.0,39060.0,9.326250901
1612,39103.0,712.0,39030.0,10.58496975
1613,39113.0,712.0,39125.0,5.64875136
1614,39139.0,712.0,39037.0,10.58121458
1615,39143.0,712.0,39051.0,11.28068149
1616,39147.0,712.0,39046.0,13.43327441
1617,39153.0,712.0,39030.0,19.66146201
1618,39155.0,712.0,39120.0,13.61889388
1619,39157.0,712.0,39030.0,41.39826706
1620,39167.0,712.0,54014.0,13.29872492
1621,42001.0,712.0,42051.0,17.37313799
1622,42003.0,712.0,42017.0,2.806138334
1623,42007.0,712.0,42018.0,19.24580364
1624,42017.0,712.0,42058.0,15.22565551
1625,42019.0,712.0,42065.0,24.56845445
1626,42045.0,712.0,10006.0,9.258330842
1627,42055.0,712.0,42025.0,3.06722157
1628,42073.0,712.0,42065.0,2.531498567
1629,42125.0,712.0,42017.0,22.25065016
1630,45003.0,712.0,13008.0,19.82501206
1631,45019.0,712.0,45001.0,2.951593617
1632,45031.0,712.0,45034.0,14.53668962
1633,45035.0,712.0,45039.0,6.231762057
1634,45041.0,712.0,45003.0,7.210874087
1635,45043.0,712.0,45012.0,3.011896769
1636,45045.0,712.0,45025.0,4.85243485
1637,45059.0,712.0,45019.0,3.531801078
1638,45069.0,712.0,45056.0,8.946551959
1639,45075.0,712.0,45037.0,12.33334012
1640,45079.0,712.0,45006.0,5.928407705
1641,45083.0,712.0,45061.0,3.417632766
1642,45085.0,712.0,45053.0,2.329966034
1643,47005.0,712.0,47005.0,9.72667719
1644,47017.0,712.0,47047.0,11.56644632
1645,47021.0,712.0,47006.0,17.60267752
1646,47031.0,712.0,47048.0,11.65237277
1647,47037.0,712.0,47006.0,0.596514156
1648,47043.0,712.0,47049.0,5.801730228
1649,47051.0,712.0,47018.0,6.287980173
1650,47065.0,712.0,47023.0,7.577667255
1651,47093.0,712.0,47033.0,0.667983858
1652,47107.0,712.0,47052.0,9.990872478
1653,47113.0,712.0,47010.0,1.785141861
1654,47117.0,712.0,47048.0,32.19847683
1655,47149.0,712.0,47060.0,23.20690025
1656,47161.0,712.0,47005.0,38.53713281
1657,47183.0,712.0,47047.0,15.96849656
1658,51005.0,712.0,51002.0,11.29076179
1659,51019.0,712.0,51079.0,19.10804881
1660,51059.0,712.0,51057.0,10.8547299
1661,51069.0,712.0,51075.0,5.804730153
1662,51075.0,712.0,51064.0,21.21693265
1663,51081.0,712.0,51043.0,3.759025515
1664,51085.0,712.0,51004.0,7.07116425
1665,51109.0,712.0,51047.0,16.21538933
1666,51171.0,712.0,51075.0,32.62948387
1667,51183.0,712.0,51042.0,20.14696897
1668,51550.0,712.0,51040.0,10.05954425
1669,51580.0,712.0,51002.0,10.37774492
1670,51620.0,712.0,51065.0,16.71777542
1671,51680.0,712.0,51038.0,2.07338192
1672,51700.0,712.0,51046.0,7.962820189
1673,51730.0,712.0,51042.0,2.162113037
1674,51740.0,712.0,51041.0,2.662543784
1675,51760.0,712.0,51068.0,2.441164853
1676,54003.0,712.0,54035.0,3.406235288
1677,54023.0,712.0,54032.0,26.27571196
1678,54037.0,712.0,54030.0,3.733603231
1679,54065.0,712.0,54034.0,10.03168465
1680,54083.0,712.0,54029.0,24.77055327
1681,54103.0,712.0,54016.0,12.56177027
1682,54107.0,712.0,54014.0,4.791112491
1683,18019.0,0.0,18015.0,14.17638405
1684,23019.0,0.0,23006.0,20.34768314
1685,23023.0,0.0,23003.0,20.73301293
1686,25017.0,0.0,25005.0,11.18122317
1687,33017.0,0.0,33001.0,17.78603209
1688,29510.0,757.0,29026.0,0.696375996
1689,18181.0,769.0,18082.0,0.469838158
1690,1057.0,777.0,1009.0,27.7660059
1691,1073.0,777.0,1005.0,2.011181265
1692,4001.0,777.0,35012.0,33.96129719
1693,4005.0,777.0,4001.0,45.96192199
1694,4017.0,777.0,4009.0,33.58219133
1695,4025.0,777.0,4004.0,44.31786857
1696,5035.0,777.0,5009.0,11.49427038
1697,5075.0,777.0,5008.0,7.518804227
1698,5081.0,777.0,48086.0,22.33834352
1699,6013.0,777.0,6067.0,8.631815651
1700,6035.0,777.0,6001.0,49.0219755
1701,6059.0,777.0,6021.0,9.278018874
1702,6065.0,777.0,6090.0,60.28856253
1703,6067.0,777.0,6055.0,11.825807
1704,6073.0,777.0,6048.0,31.69131531
1705,6099.0,777.0,6026.0,5.040073437
1706,6113.0,777.0,6055.0,24.0258258
1707,8013.0,777.0,8005.0,14.67519972
1708,8035.0,777.0,8015.0,7.357649331
1709,8043.0,777.0,8027.0,40.95397725
1710,8059.0,777.0,8043.0,12.20868104
1711,8101.0,777.0,8008.0,5.801031993
1712,17001.0,777.0,29002.0,13.74770267
1713,17011.0,777.0,17176.0,24.22757213
1714,17095.0,777.0,17009.0,7.595696666
1715,17119.0,777.0,17114.0,10.7091254
1716,19057.0,777.0,19060.0,9.652131214
1717,19087.0,777.0,19060.0,26.76885939
1718,20001.0,777.0,20038.0,33.69134953
1719,20007.0,777.0,40002.0,37.05606151
1720,20009.0,777.0,20034.0,52.81217309
1721,20015.0,777.0,20017.0,3.010662102
1722,20107.0,777.0,20039.0,24.81297285
1723,20209.0,777.0,20001.0,5.577200527
1724,22007.0,777.0,22005.0,53.03338331
1725,22019.0,777.0,22014.0,3.741646509
1726,22045.0,777.0,22004.0,80.65706101
1727,22071.0,777.0,22025.0,8.604636906
1728,27005.0,777.0,27017.0,11.55313562
1729,27009.0,777.0,27006.0,51.27202759
1730,27025.0,777.0,27006.0,30.78057045
1731,27035.0,777.0,27003.0,35.50508443
1732,27037.0,777.0,27030.0,11.69323987
1733,27061.0,777.0,27009.0,21.64826227
1734,27083.0,777.0,27025.0,13.45138539
1735,28139.0,777.0,28004.0,37.39517398
1736,28145.0,777.0,28004.0,23.70417131
1737,29031.0,777.0,29044.0,16.39923156
1738,29071.0,777.0,29064.0,43.10700289
1739,29077.0,777.0,29037.0,2.972579028
1740,29097.0,777.0,29036.0,21.64492052
1741,29099.0,777.0,29064.0,26.25587761
1742,29109.0,777.0,29037.0,27.02198831
1743,29127.0,777.0,29031.0,10.43461943
1744,29163.0,777.0,29025.0,9.902842673
1745,29186.0,777.0,29020.0,10.54784173
1746,29189.0,777.0,29064.0,7.41471257
1747,30043.0,777.0,30016.0,29.62470361
1748,30093.0,777.0,30016.0,7.105669579
1749,31025.0,777.0,31035.0,14.43170818
1750,31111.0,777.0,31040.0,59.08817956
1751,32011.0,777.0,32005.0,67.2928404
1752,32015.0,777.0,32003.0,81.92724932
1753,32031.0,777.0,6050.0,64.57358978
1754,35005.0,777.0,35009.0,64.9904931
1755,35009.0,777.0,35003.0,13.42689581
1756,35015.0,777.0,35009.0,5.058457905
1757,35017.0,777.0,35013.0,48.05653678
1758,35053.0,777.0,35006.0,46.17163593
1759,35057.0,777.0,35001.0,35.51383088
1760,38053.0,777.0,38037.0,29.370057
1761,40015.0,777.0,40005.0,26.18710543
1762,40019.0,777.0,48080.0,43.44192571
1763,40023.0,777.0,40017.0,57.87623044
1764,40031.0,777.0,40004.0,5.200775304
1765,40037.0,777.0,40014.0,25.95789455
1766,40039.0,777.0,40005.0,72.29592336
1767,40069.0,777.0,40017.0,34.65476688
1768,40071.0,777.0,20037.0,17.23070009
1769,40075.0,777.0,40003.0,28.82375033
1770,40089.0,777.0,48086.0,63.71250729
1771,40111.0,777.0,40014.0,33.92530848
1772,40123.0,777.0,40010.0,43.01806457
1773,40125.0,777.0,40010.0,8.124286234
1774,40131.0,777.0,40020.0,3.572092869
1775,40135.0,777.0,40012.0,39.06104924
1776,40143.0,777.0,40018.0,3.625528562
1777,40153.0,777.0,40002.0,32.4491923
1778,41009.0,777.0,53012.0,14.76626994
1779,48029.0,777.0,48108.0,2.802577749
1780,48035.0,777.0,48037.0,34.10715004
1781,48049.0,777.0,48005.0,21.5984394
1782,48051.0,777.0,48135.0,4.842078769
1783,48053.0,777.0,48029.0,48.78446883
1784,48093.0,777.0,48005.0,49.01317476
1785,48113.0,777.0,48078.0,0.710033973
1786,48139.0,777.0,48090.0,5.261119742
1787,48161.0,777.0,48101.0,30.69392746
1788,48167.0,777.0,48031.0,5.691985091
1789,48199.0,777.0,48040.0,12.95202704
1790,48221.0,777.0,48037.0,27.01821828
1791,48233.0,777.0,48008.0,38.30684539
1792,48245.0,777.0,48068.0,10.81980944
1793,48251.0,777.0,48037.0,2.433052393
1794,48289.0,777.0,48101.0,38.55198445
1795,48321.0,777.0,48129.0,13.33116894
1796,48323.0,777.0,48019.0,12.05325179
1797,48325.0,777.0,48047.0,31.2080774
1798,48355.0,777.0,48060.0,6.434046446
1799,48365.0,777.0,48041.0,15.52388204
1800,48415.0,777.0,48001.0,38.91271076
1801,49035.0,777.0,49009.0,7.074482618
1802,53011.0,777.0,53013.0,14.16554306
1803,53015.0,777.0,53012.0,11.65273587
1804,53039.0,777.0,53014.0,17.92468039
1805,53041.0,777.0,53011.0,36.64676565
1806,53061.0,777.0,53008.0,19.73661136
1807,53065.0,777.0,53017.0,17.33196015
1808,53073.0,777.0,53020.0,21.04050553
1809,55023.0,777.0,55014.0,18.44743288
1810,55063.0,777.0,55015.0,7.105674599
1811,55093.0,777.0,27048.0,21.68066985
1812,56011.0,777.0,56007.0,41.22039812
1813,56017.0,777.0,56004.0,64.60263421
1814,56021.0,777.0,56015.0,13.86344568
1815,56025.0,777.0,56006.0,85.56582414
1816,56045.0,777.0,56021.0,38.28787637
1817,18105.0,780.0,18049.0,1.288735583
1818,21227.0,0.0,21050.0,5.478821934
1819,47161.0,0.0,47005.0,38.53713281
1820,4003.0,802.0,4013.0,34.60290432
1821,4007.0,802.0,4006.0,60.73176719
1822,4011.0,802.0,4013.0,62.77168755
1823,4023.0,802.0,4007.0,14.42283902
1824,5033.0,802.0,5023.0,12.48629935
1825,5059.0,802.0,5003.0,26.67881169
1826,5061.0,802.0,5021.0,13.1974396
1827,5063.0,802.0,5010.0,29.91992288
1828,5065.0,802.0,5008.0,52.69416533
1829,5069.0,802.0,5016.0,3.404611291
1830,5081.0,802.0,48087.0,22.15980751
1831,5091.0,802.0,48103.0,11.23046926
1832,5103.0,802.0,5022.0,40.96240665
1833,5115.0,802.0,5006.0,64.16487351
1834,5131.0,802.0,5023.0,16.96474286
1835,6005.0,802.0,6040.0,40.20163117
1836,6007.0,802.0,6064.0,13.06697927
1837,6013.0,802.0,6067.0,8.631815651
1838,6053.0,802.0,6051.0,51.23978317
1839,6061.0,802.0,6065.0,16.69262726
1840,6065.0,802.0,6083.0,12.77804213
1841,6067.0,802.0,6042.0,11.11518383
1842,6075.0,802.0,6029.0,21.16632406
1843,6079.0,802.0,6068.0,8.620636946
1844,6083.0,802.0,6070.0,10.76789143
1845,6089.0,802.0,6045.0,46.73014856
1846,6095.0,802.0,6038.0,5.992798321
1847,8021.0,802.0,8037.0,98.15240131
1848,8037.0,802.0,8030.0,16.57420643
1849,8041.0,802.0,8019.0,12.82363543
1850,8043.0,802.0,8037.0,1.57181611
1851,8059.0,802.0,8043.0,12.20868104
1852,8075.0,802.0,8031.0,7.295720785
1853,8085.0,802.0,8010.0,48.12785701
1854,8101.0,802.0,8020.0,7.94979643
1855,16005.0,802.0,16004.0,2.081052538
1856,16045.0,802.0,16009.0,34.41096075
1857,16071.0,802.0,16014.0,34.65820024
1858,17099.0,802.0,17168.0,13.04302974
1859,17119.0,802.0,17114.0,10.7091254
