,OID,ML_CLASS,LINK_TYPE,RR1,RR2,RR3,RR4,RR5,NO_TRACKS,SIGNAL,CAPY_CODE,FF_SPEED,East,SIGNAL_,TERRAIN_,DIRECTION_,SIDING_,MISSING_,AutoFlag_,A_NODE,B_NODE,LENGTH,oldID,RR6,AutoFlag1_,AutoFlag2_,AutoFlag3_,AutoFlag4_,AutoFlag5_,AutoFlag6_,ID,qty
783,-1,1,2,802,0,0,0,0,1,1,3,55,1,CTC,FLAT,BI,15,0,0,22003,22011,92.5477021022,19833,0,0,0,0,0,0,0,2222027,54213384.0
784,-1,3,2,400,0,0,0,0,1,4,3,40,1,NON,FLAT,BI,15,0,0,22010,22009,97.8452259336,19801,0,0,0,0,0,0,0,2222028,2643135.2
785,-1,2,2,802,0,0,0,0,1,1,3,50,1,CTC,FLAT,BI,15,0,0,22008,22007,76.3745436986,19783,0,0,0,0,0,0,0,2222029,37336312.0
786,-1,2,2,400,555,0,0,0,1,1,7,55,1,CTC,HILLY,BI,15,0,0,22003,22006,96.6148687297,16301,0,0,0,0,0,0,0,2222030,47291336.0
787,-1,1,2,712,0,0,0,0,1,2,3,50,1,ABS,FLAT,BI,15,0,0,13014,13022,32.0914660755,3367,0,0,0,0,0,0,0,1313051,59233712.0
788,-1,4,2,300,0,0,0,0,1,4,4,30,1,NON,FLAT,BI,25,0,0,13020,13090,35.1834883949,3287,0,0,0,0,0,0,0,1313052,12083569.0
789,-1,5,2,555,0,0,0,0,1,4,4,30,1,NON,FLAT,BI,25,0,0,13002,13007,59.5448042333,2991,0,0,0,0,0,0,0,1313053,1014655.4
790,-1,4,2,555,0,0,0,0,1,4,8,45,1,NON,HILLY,BI,25,0,0,13015,13018,35.3278570375,2960,0,0,0,0,0,0,0,1313054,17785842.0
791,-1,3,2,555,0,0,0,0,1,2,4,40,1,ABS,FLAT,BI,25,0,0,13014,13015,21.6678992683,2746,0,0,0,0,0,0,0,1313055,4848386.5
792,-1,2,2,712,0,0,0,0,1,2,7,45,1,ABS,HILLY,BI,15,0,0,13012,13013,118.814367801,31153,0,0,0,0,0,0,0,1313056,46853268.0
793,-1,1,2,400,0,0,0,0,1,1,6,40,1,CTC,HILLY,BI,5,0,0,5020,5005,38.9852804861,27664,0,0,0,0,0,0,0,505011,17468522.0
794,-1,1,1,802,777,0,0,0,1,1,6,60,1,CTC,HILLY,SD,5,0,0,5022,5003,89.1204577606,26066,0,0,0,0,0,0,0,505012,83419336.0
795,-1,1,1,802,777,0,0,0,1,1,6,60,1,CTC,HILLY,SD,5,0,0,5002,5001,121.602711804,16032,0,0,0,0,0,0,0,505013,83260104.0
796,-1,1,2,712,0,0,0,0,1,4,7,35,1,NON,HILLY,BI,15,0,0,13009,45010,63.8647782534,13606,0,0,0,0,0,0,0,1345002,7697884.5
797,-1,1,2,555,777,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,1010,13011,97.3622675049,4457,0,0,0,0,0,0,0,113004,40273032.0
798,-1,2,2,777,0,0,0,0,1,1,6,45,1,CTC,HILLY,BI,5,0,0,1005,1009,35.3720627767,3962,0,0,0,0,0,0,0,101035,66030568.0
799,-1,1,2,712,777,0,0,0,1,2,3,55,1,ABS,FLAT,BI,15,0,0,13004,13010,24.9223768461,3279,0,0,0,0,0,0,0,1313057,68954528.0
800,-1,5,2,555,0,0,0,0,1,4,4,30,1,NON,FLAT,BI,25,0,0,13007,13008,36.7506389168,2993,0,0,0,0,0,0,0,1313058,1546650.2
801,-1,1,2,712,0,0,0,0,1,1,3,60,1,CTC,FLAT,BI,15,0,0,45002,45003,42.3644833941,2877,0,0,0,0,0,0,0,4545029,18003784.0
802,-1,1,2,712,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,13003,13004,24.4895042262,2801,0,0,0,0,0,0,0,1313059,67862064.0
803,-1,1,2,712,0,0,0,0,1,1,2,60,1,CTC,FLAT,BI,5,0,0,13033,13036,44.7876566395,3112,0,0,0,0,0,0,0,1313060,55987280.0
804,-1,1,4,712,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,13036,13049,8.27978744959,13613,0,0,0,0,0,0,0,1313061,11527463.0
805,-1,4,2,712,0,0,0,0,1,4,7,25,1,NON,HILLY,BI,15,0,0,47031,47032,8.00295429151,4195,0,0,0,0,0,0,0,4747041,7674506.5
806,-1,4,2,555,0,0,0,0,1,4,4,45,1,NON,FLAT,BI,25,0,0,13033,13085,144.741397822,2963,0,0,0,0,0,0,0,1313062,8126966.0
807,-1,3,2,555,0,0,0,0,1,4,4,49,1,NON,FLAT,BI,25,0,0,45006,45060,3.67283850825,3165,0,0,0,0,0,0,0,4545030,17868044.0
808,-1,1,2,555,0,0,0,0,1,1,2,50,1,CTC,FLAT,BI,5,0,0,51030,51031,15.5179149017,31019,0,0,0,0,0,0,0,5151054,89701736.0
809,-1,0,2,555,0,0,0,0,1,4,4,10,1,NON,FLAT,BI,25,0,0,51068,51076,0.7303893798,18365,0,0,0,0,0,0,0,5151055,7261055.0
810,-1,4,2,555,0,0,0,0,1,4,4,40,1,NON,FLAT,BI,25,0,0,51028,51076,53.1550504437,1213,0,0,0,0,0,0,0,5151056,7618656.5
811,-1,1,4,712,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,39040,21065,11.447762185,16761,0,0,0,0,0,0,0,3921001,66110740.0
812,-1,1,4,555,0,0,0,0,2,1,9,40,1,CTC,MNTNS,BI,-99,0,0,13062,13078,15.6048804624,3271,0,0,0,0,0,0,0,1313063,18973892.0
813,-1,1,4,555,0,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,37028,37029,2.57910937675,15155,0,0,0,0,0,0,0,3737050,18466800.0
814,-1,1,4,555,0,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,37027,37029,8.26681600676,15156,0,0,0,0,0,0,0,3737051,18466796.0
815,-1,1,4,555,0,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,37021,37052,2.58102052245,15142,0,0,0,0,0,0,0,3737052,41639512.0
816,-1,1,2,712,0,0,0,0,1,1,3,45,1,CTC,FLAT,BI,15,0,0,51015,51069,8.20680910829,2642,0,0,0,0,0,0,0,5151057,25712884.0
817,-1,1,4,712,0,0,0,0,2,1,5,35,1,CTC,HILLY,BI,-99,0,0,21003,21054,6.63351572111,31018,0,0,0,0,0,0,0,2121035,14518568.0
818,-1,0,2,105,490,555,0,0,2,1,1,20,1,CTC,FLAT,BI,-99,0,0,36018,36019,1.72698265351,16937,0,0,0,0,0,0,0,3636005,10272730.0
819,-1,2,2,105,490,555,0,0,1,2,6,35,1,ABS,HILLY,BI,5,0,0,36014,36019,9.92368199628,324,0,0,0,0,0,0,0,3636006,14996160.0
820,-1,0,2,712,105,0,0,0,1,1,3,45,1,CTC,FLAT,BI,15,0,0,36006,36017,7.84608632195,336,0,0,0,0,0,0,0,3636007,1661220.0
821,-1,0,2,105,712,0,0,0,1,1,3,45,1,CTC,FLAT,BI,15,0,0,36014,36017,20.4413697301,337,0,0,0,0,0,0,0,3636008,1397126.2
822,-1,0,2,490,0,0,0,0,2,4,1,25,1,NON,FLAT,BI,-99,0,0,36016,36019,12.5424388964,345,0,0,0,0,0,0,0,3636009,10363242.0
823,-1,1,4,712,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,36006,36016,28.2908883243,318,0,0,0,0,0,0,0,3636010,257966368.0
824,-1,1,4,712,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,36015,36016,70.5939854713,395,0,0,0,0,0,0,0,3636011,269800064.0
825,-1,0,2,105,555,0,0,0,1,1,3,40,1,CTC,FLAT,BI,15,0,0,36018,36020,52.833991885,334,0,0,0,0,0,0,0,3636012,5056693.5
826,-1,0,2,105,555,0,0,0,1,1,3,40,1,CTC,FLAT,BI,15,0,0,36020,36002,113.681868944,374,0,0,0,0,0,0,0,3636013,3336654.8
827,-1,3,2,712,0,0,0,0,1,4,8,28,1,NON,HILLY,BI,25,0,0,24015,42051,29.3946603201,2210,0,0,0,0,0,0,0,2442002,9844574.0
828,-1,0,2,712,0,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,42047,42048,45.3307386081,1006,0,0,0,0,0,0,0,4242024,4510.5
829,-1,2,2,555,850,0,0,0,1,1,6,25,1,CTC,HILLY,BI,5,0,0,24003,24013,1.05688496699,1948,0,0,0,0,0,0,0,2424009,51087372.0
830,-1,1,3,712,0,0,0,0,2,2,1,45,1,ABS,FLAT,SD,-99,0,0,54030,24012,7.54099363063,1940,0,0,0,0,0,0,0,5424001,122663128.0
831,-1,2,2,555,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,54030,24013,21.5871615538,1939,0,0,0,0,0,0,0,5424002,32854088.0
832,-1,1,3,712,856,0,0,0,2,2,5,50,1,ABS,HILLY,SD,-99,0,0,54033,54034,35.335425334,16605,0,0,0,0,0,0,0,5454029,181353120.0
833,-1,0,2,712,0,0,0,0,1,4,4,25,1,NON,FLAT,BI,25,0,0,51075,24012,30.7008283131,1942,0,0,0,0,0,0,0,5124001,1414274.2
834,-1,0,2,850,0,0,0,0,1,4,4,15,1,NON,FLAT,BI,25,0,0,51075,54035,21.3402921391,980,0,0,0,0,0,0,0,5154006,326048.8
835,-1,1,3,712,856,0,0,0,2,2,5,50,1,ABS,HILLY,SD,-99,0,0,54034,54037,9.26051983243,13213,0,0,0,0,0,0,0,5454030,181380096.0
836,-1,2,2,555,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,51055,51073,13.5297588944,2222,0,0,0,0,0,0,0,5151058,699722.4
837,-1,2,2,555,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,51053,51073,16.2215449436,17539,0,0,0,0,0,0,0,5151059,816337.2
838,-1,2,3,712,0,0,0,0,2,2,9,40,1,ABS,MNTNS,SD,-99,0,0,54032,24011,28.7636488719,1743,0,0,0,0,0,0,0,5424003,17456548.0
839,-1,1,3,712,856,0,0,0,2,2,5,50,1,ABS,HILLY,SD,-99,0,0,24011,54033,14.5627284828,13241,0,0,0,0,0,0,0,2454002,181365376.0
840,-1,2,2,555,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,51050,51074,0.245405455941,1005,0,0,0,0,0,0,0,5151060,2050714.5
841,-1,3,2,712,0,0,0,0,1,4,8,28,1,NON,HILLY,BI,25,0,0,24014,42051,44.4335898125,1965,0,0,0,0,0,0,0,2442003,6446275.5
842,-1,1,3,712,0,0,0,0,2,2,1,45,1,ABS,FLAT,SD,-99,0,0,24001,24012,12.6281723848,1941,0,0,0,0,0,0,0,2424010,122358544.0
843,-1,0,2,555,0,0,0,0,1,4,4,35,1,NON,FLAT,BI,25,0,0,42050,42030,55.2594550937,14059,0,0,0,0,0,0,0,4242025,563936.5
844,-1,3,2,712,0,0,0,0,1,4,8,28,1,NON,HILLY,BI,25,0,0,24003,24014,16.1940574644,11900,0,0,0,0,0,0,0,2424011,6446275.5
845,-1,0,2,712,0,0,0,0,1,1,3,25,1,CTC,FLAT,BI,15,0,0,51069,51070,0.829278978838,18340,0,0,0,0,0,0,0,5151061,12661576.0
846,-1,0,2,712,0,0,0,0,1,1,4,10,1,CTC,FLAT,BI,25,0,0,51068,51070,1.0831245511,2238,0,0,0,0,0,0,0,5151062,17045118.0
847,-1,0,2,712,0,0,0,0,1,1,3,10,1,CTC,FLAT,BI,15,0,0,51070,51001,0.381682708354,18336,0,0,0,0,0,0,0,5151063,4397376.0
848,-1,3,2,712,0,0,0,0,1,1,2,30,1,CTC,FLAT,BI,5,0,0,51005,51071,4.57246430153,2231,0,0,0,0,0,0,0,5151064,9977489.0
849,-1,0,2,712,0,0,0,0,1,1,4,10,1,CTC,FLAT,BI,25,0,0,51066,51067,2.75750351957,2240,0,0,0,0,0,0,0,5151065,10545106.0
850,-1,0,2,712,0,0,0,0,1,1,4,10,1,CTC,FLAT,BI,25,0,0,51067,51068,7.48250352196,13393,0,0,0,0,0,0,0,5151066,10539054.0
851,-1,1,4,712,0,0,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,0,51005,51066,14.4516538002,2235,0,0,0,0,0,0,0,5151067,53169508.0
852,-1,1,2,712,0,0,0,0,1,1,3,50,1,CTC,FLAT,BI,15,0,0,51046,51069,73.7242026362,17541,0,0,0,0,0,0,0,5151068,22904678.0
853,-1,3,2,712,0,0,0,0,1,4,4,49,1,NON,FLAT,BI,25,0,0,51065,51078,38.4650923598,18051,0,0,0,0,0,0,0,5151069,14681678.0
854,-1,0,2,555,712,0,0,0,1,4,4,10,1,NON,FLAT,BI,25,0,0,51006,51062,1.16628337603,18282,0,0,0,0,0,0,0,5151070,17490046.0
855,-1,1,2,712,555,0,0,0,1,1,2,35,1,CTC,FLAT,BI,5,0,0,51062,51063,27.3955655784,2315,0,0,0,0,0,0,0,5151071,46510940.0
856,-1,3,2,712,0,0,0,0,1,1,7,40,1,CTC,HILLY,BI,15,0,0,37005,37070,6.03265144735,3217,0,0,0,0,0,0,0,3737053,359677.3
857,-1,0,2,712,0,0,0,0,1,4,8,15,1,NON,HILLY,BI,25,0,0,37001,37070,18.3685966851,17953,0,0,0,0,0,0,0,3737054,343931.9
858,-1,1,2,555,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,37047,51061,8.17079849229,11489,0,0,0,0,0,0,0,3751003,30446482.0
859,-1,0,2,555,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,51033,51061,16.9528678387,2299,0,0,0,0,0,0,0,5151072,30579164.0
860,-1,1,2,555,0,0,0,0,1,1,2,50,1,CTC,FLAT,BI,5,0,0,51030,51012,34.0316892858,2295,0,0,0,0,0,0,0,5151073,89701744.0
861,-1,0,2,410,555,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,37067,37068,2.61149217242,3222,0,0,0,0,0,0,0,3737055,1333260.4
862,-1,0,2,410,0,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,37066,37068,6.86793732099,3342,0,0,0,0,0,0,0,3737056,98619.4
863,-1,3,2,712,0,0,0,0,1,1,7,40,1,CTC,HILLY,BI,15,0,0,37065,37066,29.6726448049,17580,0,0,0,0,0,0,0,3737057,1818692.0
864,-1,2,2,712,0,0,0,0,1,1,3,50,1,CTC,FLAT,BI,15,0,0,37003,45056,16.8276339473,3225,0,0,0,0,0,0,0,3745002,9999257.0
865,-1,1,2,712,0,0,0,0,1,4,3,49,1,NON,FLAT,BI,15,0,0,37003,37064,15.0007811724,3224,0,0,0,0,0,0,0,3737058,14079524.0
866,-1,1,2,712,0,0,0,0,1,4,3,49,1,NON,FLAT,BI,15,0,0,37041,37064,16.4039204689,2875,0,0,0,0,0,0,0,3737059,14209124.0
867,-1,0,2,555,0,0,0,0,1,4,8,10,1,NON,HILLY,BI,25,0,0,37068,37069,27.8239383205,3221,0,0,0,0,0,0,0,3737060,1234640.9
868,-1,0,2,555,0,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,37040,37069,42.2638074522,14427,0,0,0,0,0,0,0,3737061,1211791.1
869,-1,3,2,712,0,0,0,0,1,4,4,25,1,NON,FLAT,BI,25,0,0,45008,45054,15.7917740878,3227,0,0,0,0,0,0,0,4545031,12936719.0
870,-1,0,2,53,0,0,0,0,1,4,4,10,1,NON,FLAT,BI,25,0,0,45054,45055,65.9957032209,13524,0,0,0,0,0,0,0,4545032,0.0
871,-1,2,2,712,0,0,0,0,1,1,3,50,1,CTC,FLAT,BI,15,0,0,45008,45056,22.0693238839,3226,0,0,0,0,0,0,0,4545033,9882146.0
872,-1,3,2,712,0,0,0,0,1,1,7,40,1,CTC,HILLY,BI,15,0,0,37066,37070,27.9080802594,2842,0,0,0,0,0,0,0,3737062,703609.4
873,-1,3,2,712,0,0,0,0,1,4,4,49,1,NON,FLAT,BI,25,0,0,37037,51065,23.3634633387,17138,0,0,0,0,0,0,0,3751004,16577551.0
874,-1,0,2,555,0,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,37036,37069,18.9616911271,3077,0,0,0,0,0,0,0,3737063,18525.7
875,-1,1,4,712,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,21044,21065,1.93899250706,4717,0,0,0,0,0,0,0,2121036,35671924.0
876,-1,0,2,712,0,0,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,0,21047,21064,7.12397462701,4715,0,0,0,0,0,0,0,2121037,35495836.0
877,-1,1,4,712,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,21045,21065,32.0940507757,11521,0,0,0,0,0,0,0,2121038,100944936.0
878,-1,1,4,555,712,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,37062,37063,6.96397039695,2868,0,0,0,0,0,0,0,3737064,18466796.0
879,-1,1,4,555,0,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,37027,37063,11.0872736869,31013,0,0,0,0,0,0,0,3737065,18466800.0
880,-1,1,4,555,0,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,37009,37014,15.623307744,3053,0,0,0,0,0,0,0,3737066,25305788.0
881,-1,2,2,555,0,0,0,0,1,2,7,50,1,ABS,HILLY,BI,15,0,0,37009,37061,10.9586668946,2865,0,0,0,0,0,0,0,3737067,9518227.0
882,-1,1,4,555,0,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,37014,37062,12.8139528718,2862,0,0,0,0,0,0,0,3737068,19357526.0
883,-1,2,2,555,0,0,0,0,1,2,7,50,1,ABS,HILLY,BI,15,0,0,37059,37060,21.8817944388,3174,0,0,0,0,0,0,0,3737069,9534809.0
884,-1,2,2,555,0,0,0,0,1,2,7,50,1,ABS,HILLY,BI,15,0,0,37058,37059,10.2642715279,2905,0,0,0,0,0,0,0,3737070,11150398.0
885,-1,2,2,555,0,0,0,0,1,2,7,50,1,ABS,HILLY,BI,15,0,0,37060,37061,14.327606609,2866,0,0,0,0,0,0,0,3737071,9627143.0
886,-1,0,2,555,712,0,0,0,1,4,4,10,1,NON,FLAT,BI,25,0,0,45051,45052,3.80071609975,18300,0,0,0,0,0,0,0,4545034,2194038.2
887,-1,3,2,712,0,0,0,0,1,4,4,40,1,NON,FLAT,BI,25,0,0,45052,45053,17.3757046507,3230,0,0,0,0,0,0,0,4545035,18593634.0
888,-1,0,2,555,712,0,0,0,1,4,4,10,1,NON,FLAT,BI,25,0,0,45050,45051,4.92409387044,3007,0,0,0,0,0,0,0,4545036,2194038.2
889,-1,0,2,712,0,0,0,0,1,4,4,25,1,NON,FLAT,BI,25,0,0,45049,45053,29.5736975397,3012,0,0,0,0,0,0,0,4545037,2594548.0
890,-1,1,4,555,0,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,37024,37052,8.93515001619,31011,0,0,0,0,0,0,0,3737072,41728792.0
891,-1,1,2,555,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,37023,37053,2.51344402705,15144,0,0,0,0,0,0,0,3737073,41728792.0
892,-1,0,2,712,0,0,0,0,1,4,4,20,1,NON,FLAT,BI,25,0,0,37054,37055,24.0021934126,13582,0,0,0,0,0,0,0,3737074,0.0
893,-1,1,2,712,0,0,0,0,1,1,7,45,1,CTC,HILLY,BI,15,0,0,45030,45048,19.6422898665,3156,0,0,0,0,0,0,0,4545038,20439664.0
894,-1,0,2,555,0,0,0,0,1,4,4,25,1,NON,FLAT,BI,25,0,0,45031,45048,8.59394218003,2871,0,0,0,0,0,0,0,4545039,1504424.5
895,-1,1,2,555,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,45032,45047,4.4219172316,31010,0,0,0,0,0,0,0,4545040,42816296.0
896,-1,1,4,555,0,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,37019,37056,11.6988759491,3054,0,0,0,0,0,0,0,3737075,16885880.0
897,-1,0,2,410,0,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,37071,37074,41.5525602839,3207,0,0,0,0,0,0,0,3737076,83740.3
898,-1,3,2,712,0,0,0,0,1,4,4,40,1,NON,FLAT,BI,25,0,0,45029,45052,24.6464035512,18299,0,0,0,0,0,0,0,4545041,19442696.0
899,-1,3,2,555,712,0,0,0,1,4,4,49,1,NON,FLAT,BI,25,0,0,45006,45050,18.5529730148,31020,0,0,0,0,0,0,0,4545042,18278658.0
900,-1,1,2,712,0,0,0,0,1,1,7,45,1,CTC,HILLY,BI,15,0,0,37017,45048,24.3626912307,3064,0,0,0,0,0,0,0,3745003,19238126.0
901,-1,0,2,712,0,0,0,0,1,4,8,10,1,NON,HILLY,BI,25,0,0,51059,51060,1.95683734748,14612,0,0,0,0,0,0,0,5151074,0.0
902,-1,1,2,712,0,0,0,0,1,1,7,40,1,CTC,HILLY,BI,15,0,0,21004,21063,2.82700469336,4670,0,0,0,0,0,0,0,2121039,17302034.0
903,-1,1,2,712,0,0,0,0,1,1,7,40,1,CTC,HILLY,BI,15,0,0,21061,21062,3.50005909633,15285,0,0,0,0,0,0,0,2121040,14518568.0
904,-1,1,2,712,0,0,0,0,1,1,7,40,1,CTC,HILLY,BI,15,0,0,21062,21063,34.5405356715,17765,0,0,0,0,0,0,0,2121041,17302036.0
905,-1,0,2,555,0,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,51025,51059,19.1332538262,14624,0,0,0,0,0,0,0,5151075,572495.3
906,-1,2,2,712,0,0,0,0,1,4,7,35,1,NON,HILLY,BI,15,0,0,21004,51060,30.7202086679,15281,0,0,0,0,0,0,0,2151001,18055186.0
907,-1,2,2,712,0,0,0,0,1,4,7,35,1,NON,HILLY,BI,15,0,0,51023,51060,17.3599186648,2337,0,0,0,0,0,0,0,5151076,18571652.0
908,-1,0,2,712,0,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,21060,21062,10.7232486424,11502,0,0,0,0,0,0,0,2121042,826225.9
909,-1,1,4,555,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,45023,45017,2.19278032503,3261,0,0,0,0,0,0,0,4545043,51275600.0
910,-1,1,2,555,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,13052,13077,11.8711953213,3318,0,0,0,0,0,0,0,1313064,18304622.0
911,-1,1,2,712,0,0,0,0,1,1,7,50,1,CTC,HILLY,BI,15,0,0,13075,13076,1.83045189808,2783,0,0,0,0,0,0,0,1313065,22947952.0
912,-1,1,2,555,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,13062,13077,9.79101056987,31014,0,0,0,0,0,0,0,1313066,18304618.0
913,-1,0,2,712,0,0,0,0,1,4,8,10,1,NON,HILLY,BI,25,0,0,13052,13075,37.1903970841,3270,0,0,0,0,0,0,0,1313067,575283.9
914,-1,1,2,555,0,0,0,0,1,1,6,50,1,CTC,HILLY,BI,5,0,0,13061,45045,18.9080952188,15134,0,0,0,0,0,0,0,1345003,18954074.0
915,-1,1,2,712,0,0,0,0,1,1,7,50,1,CTC,HILLY,BI,15,0,0,45010,13076,77.6688121869,13603,0,0,0,0,0,0,0,4513003,22290992.0
916,-1,2,2,555,0,0,0,0,1,2,7,50,1,ABS,HILLY,BI,15,0,0,37010,37058,39.4045279601,3171,0,0,0,0,0,0,0,3737077,11266388.0
917,-1,2,2,712,0,0,0,0,1,4,8,40,1,NON,HILLY,BI,25,0,0,37011,37054,62.5136323824,13583,0,0,0,0,0,0,0,3737078,19323664.0
918,-1,0,2,712,0,0,0,0,1,1,3,35,1,CTC,FLAT,BI,15,0,0,51015,51064,58.3165984293,31009,0,0,0,0,0,0,0,5151077,25712888.0
919,-1,2,2,555,0,0,0,0,1,1,6,40,1,CTC,HILLY,BI,5,0,0,51006,51081,44.1753103096,13954,0,0,0,0,0,0,0,5151078,19383012.0
920,-1,2,2,555,0,0,0,0,1,1,6,30,1,CTC,HILLY,BI,5,0,0,51003,51006,51.8393147839,2308,0,0,0,0,0,0,0,5151079,36799848.0
921,-1,0,2,712,0,0,0,0,1,1,3,35,1,CTC,FLAT,BI,15,0,0,51063,51039,24.8121429962,31006,0,0,0,0,0,0,0,5151080,25608732.0
922,-1,1,2,712,0,0,0,0,1,1,2,35,1,CTC,FLAT,BI,5,0,0,51002,51062,54.5612035121,2309,0,0,0,0,0,0,0,5151081,29153060.0
923,-1,2,3,712,0,0,0,0,2,2,9,40,1,ABS,MNTNS,SD,-99,0,0,54002,54032,72.1057641183,14743,0,0,0,0,0,0,0,5454031,19216078.0
924,-1,0,2,410,0,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,37057,37065,33.3684638104,18469,0,0,0,0,0,0,0,3737079,45243.4
925,-1,0,2,555,0,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,37002,37067,51.1184120437,17142,0,0,0,0,0,0,0,3737080,1527354.2
926,-1,0,2,410,0,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,37057,37067,33.6480985147,3060,0,0,0,0,0,0,0,3737081,165019.1
927,-1,3,2,712,0,0,0,0,1,1,7,40,1,CTC,HILLY,BI,15,0,0,37004,37065,24.6738476328,3169,0,0,0,0,0,0,0,3737082,1936389.0
928,-1,0,4,712,0,0,0,0,2,1,1,30,1,CTC,FLAT,BI,-99,0,0,21058,21059,0.997030456954,4725,0,0,0,0,0,0,0,2121043,25849292.0
929,-1,0,4,712,0,0,0,0,2,1,1,30,1,CTC,FLAT,BI,-99,0,0,39078,39073,3.20855801337,11525,0,0,0,0,0,0,0,3939066,76300560.0
930,-1,0,2,712,0,0,0,0,1,1,3,25,1,CTC,FLAT,BI,15,0,0,21030,21059,2.21151361028,4724,0,0,0,0,0,0,0,2121044,9257586.0
931,-1,1,4,712,0,0,0,0,2,1,1,20,1,CTC,FLAT,BI,-99,0,0,21030,21058,1.69844460045,4723,0,0,0,0,0,0,0,2121045,69275864.0
932,-1,1,2,712,0,0,0,0,1,1,2,50,1,CTC,FLAT,BI,5,0,0,21005,21059,57.2626677677,15211,0,0,0,0,0,0,0,2121046,35106864.0
933,-1,1,2,712,0,0,0,0,1,1,6,40,1,CTC,HILLY,BI,5,0,0,21029,21056,41.6409398007,4728,0,0,0,0,0,0,0,2121047,63051032.0
934,-1,1,2,712,0,0,0,0,1,1,6,40,1,CTC,HILLY,BI,5,0,0,21030,21056,51.4426369501,4720,0,0,0,0,0,0,0,2121048,63389616.0
935,-1,0,2,434,712,780,0,0,1,4,3,49,1,NON,FLAT,BI,15,0,0,21068,18052,50.3590188479,17971,0,0,0,0,0,0,0,2118001,11472705.0
936,-1,0,2,320,0,0,0,0,1,4,4,25,1,NON,FLAT,BI,25,0,0,18064,18050,27.8584675896,17121,0,0,0,0,0,0,0,1818026,0.3
937,-1,0,2,780,0,0,0,0,1,4,8,30,1,NON,HILLY,BI,25,0,0,18049,18061,54.7655777466,5396,0,0,0,0,0,0,0,1818027,2462165.0
938,-1,1,2,712,780,0,0,0,1,1,3,50,1,CTC,FLAT,BI,15,0,0,18010,18047,5.11666329087,5315,0,0,0,0,0,0,0,1818028,101342384.0
939,-1,0,2,780,0,0,0,0,1,4,8,30,1,NON,HILLY,BI,25,0,0,18045,18046,2.4554479326,5369,0,0,0,0,0,0,0,1818029,1764356.2
940,-1,0,2,780,0,0,0,0,1,4,8,30,1,NON,HILLY,BI,25,0,0,18040,18041,2.46264283361,5380,0,0,0,0,0,0,0,1818030,2092033.5
941,-1,0,2,780,0,0,0,0,1,4,8,30,1,NON,HILLY,BI,25,0,0,18041,18044,6.02869350989,5356,0,0,0,0,0,0,0,1818031,3041418.8
