,ID,A_NODE,B_NODE,LENGTH,TTIME,CAPACITY,P1,P2,GAMMA,TADJ,ML_CLASS,LINK_TYPE,NO_RRS,RR1,RR2,RR3,RR4,RR5,RR6,RR7,RR8
2576,48168,48079,48030,4.30068,4.69165090909,51.6,0.006312,21.631586,25.0,0,0,2,2,777,802,0,0,0,0,0,0
2577,13118,13040,13068,34.98986,209.93916,9.9,0.032873,21.631586,25.0,0,0,2,1,555,0,0,0,0,0,0,0
2578,45078,45001,45005,6.6358,15.92592,27.5,0.011834,21.631586,25.0,0,4,2,2,712,555,0,0,0,0,0,0
2579,26072,26050,26047,2.2132,6.6396,129.0,0.002525,21.631586,25.0,0,0,4,1,105,0,0,0,0,0,0,0
2580,36033,36001,36002,1.07082,1.60623,51.6,0.006312,21.631586,25.0,0,0,2,2,105,555,0,0,0,0,0,0
2581,23003,23001,50001,138.49041,276.98082,8.3,0.052654,15.758774,25.0,0,0,2,1,700,0,0,0,0,0,0,0
2582,23004,23004,23002,48.99068,73.48602,86.0,0.003787,21.631586,25.0,0,0,2,1,490,0,0,0,0,0,0,0
2583,25007,25006,25001,0.31419,0.471285,86.0,0.003787,21.631586,25.0,0,0,2,4,105,490,555,496,0,0,0,0
2584,25008,25001,50002,220.0689,330.10335,9.9,0.032873,21.631586,25.0,0,0,2,1,496,0,0,0,0,0,0,0
2585,25009,25001,25002,34.80976,52.21464,9.9,0.032873,21.631586,25.0,0,0,2,1,496,0,0,0,0,0,0,0
2586,29089,29018,29043,25.7337,28.0731272727,86.0,0.003787,21.631586,25.0,0,1,1,2,802,777,0,0,0,0,0,0
2587,29090,29016,29017,13.37703,16.052436,72.0,0.006066,15.758774,25.0,0,0,2,3,105,400,802,0,0,0,0,0
2588,36034,36030,36004,159.17241,272.866988571,9.9,0.032873,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
2589,36035,36030,36029,20.68808,49.651392,9.9,0.032873,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
2590,20059,20035,20001,11.07234,12.0789163636,258.0,0.001262,10.815793,10.0,0,0,4,1,777,0,0,0,0,0,0,0
2591,29091,29003,29007,0.62111,1.490664,258.0,0.001262,10.815793,10.0,0,0,4,3,802,400,105,0,0,0,0,0
2592,17237,17014,17186,22.67558,45.35116,258.0,0.001262,10.815793,10.0,0,0,4,2,712,316,0,0,0,0,0,0
2593,48169,48080,48026,24.4269,29.31228,216.0,0.002022,7.879387,10.0,0,0,2,1,777,0,0,0,0,0,0,0
2594,30036,30009,38036,151.33031,226.995465,8.3,0.052654,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0
2595,53040,53015,53024,1.75411,1.91357454545,86.0,0.003787,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0
2596,53041,53026,53015,1.3051,1.42374545455,86.0,0.003787,21.631586,25.0,0,0,2,2,777,802,0,0,0,0,0,0
2597,46017,46014,46009,30.9348,74.24352,8.3,0.052654,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0
2598,6071,6076,6079,11.53047,17.295705,216.0,0.002022,7.879387,10.0,0,0,4,2,802,777,0,0,0,0,0,0
2599,6072,6062,6071,14.6483,58.5932,9.9,0.032873,21.631586,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2600,6073,6062,6021,2.49636,3.32848,258.0,0.001262,10.815793,10.0,0,0,4,2,777,802,0,0,0,0,0,0
2601,6074,6061,6077,4.63427,13.90281,69.1,0.006318,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2602,41030,41007,41024,0.8957,0.977127272727,72.0,0.006066,15.758774,25.0,0,0,2,2,320,802,0,0,0,0,0,0
2603,48170,48055,48077,30.91914,33.7299709091,258.0,0.001262,10.815793,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2604,48171,48032,48072,19.31914,57.95742,258.0,0.001262,10.815793,10.0,0,0,2,1,802,0,0,0,0,0,0,0
2605,17238,17052,17051,1.87252,2.49669333333,108.0,0.004044,15.758774,25.0,0,0,4,3,361,802,103,0,0,0,0,0
2606,17239,17034,17053,0.02323,0.034845,258.0,0.001262,10.815793,10.0,0,0,4,4,105,802,879,103,0,0,0,0
2607,35018,35013,4013,108.40614,108.40614,216.0,0.002022,7.879387,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2608,19086,19062,19048,16.89875,40.557,9.9,0.032873,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0
2609,48172,48056,48085,3.09384,7.425216,72.0,0.006066,15.758774,25.0,0,0,2,2,802,777,0,0,0,0,0,0
2610,40035,40006,40005,34.88981,46.5197466667,13.8,0.031592,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2611,30037,30006,16008,117.9779,176.96685,72.0,0.006066,15.758774,25.0,0,0,2,1,871,0,0,0,0,0,0,0
2612,41031,41006,41001,88.67734,96.7389163636,72.0,0.006066,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2613,19087,19057,19028,44.39575,53.2749,72.0,0.006066,15.758774,25.0,0,0,2,1,103,0,0,0,0,0,0,0
2614,19088,19031,27028,82.306,123.459,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2615,19089,19015,19032,28.47558,24.40764,216.0,0.002022,7.879387,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2616,8037,8012,8014,33.20497,99.61491,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2617,19090,19005,19048,98.24504,235.788096,16.5,0.019724,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0
2618,46018,46001,46003,44.39625,66.594375,8.3,0.052654,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0
2619,29092,29060,29025,19.00592,25.3412266667,13.8,0.031592,15.758774,25.0,0,0,2,1,400,0,0,0,0,0,0,0
2620,29093,29062,29061,0.29747,0.356964,25.8,0.012623,21.631586,25.0,0,0,2,2,400,555,0,0,0,0,0,0
2621,29094,29069,29033,24.09882,28.918584,15.5,0.021038,21.631586,25.0,0,2,2,1,555,0,0,0,0,0,0,0
2622,29095,29061,29060,32.25305,43.0040666667,16.5,0.019724,21.631586,25.0,0,0,2,1,400,0,0,0,0,0,0,0
2623,17240,17114,17150,6.47588,7.06459636364,43.2,0.01011,15.758774,25.0,0,0,2,4,802,400,777,103,0,0,0,0
2624,29096,29035,20040,15.13042,18.156504,43.2,0.01011,15.758774,25.0,0,1,2,1,400,0,0,0,0,0,0,0
2625,40036,40024,40023,12.27853,14.734236,72.0,0.006066,15.758774,25.0,0,1,2,1,400,0,0,0,0,0,0,0
2626,40037,40016,40024,35.14706,42.176472,72.0,0.006066,15.758774,25.0,0,1,2,1,400,0,0,0,0,0,0,0
2627,40038,40024,5019,26.85759,64.458216,8.3,0.052654,15.758774,25.0,0,0,2,1,400,0,0,0,0,0,0,0
2628,48173,48087,5020,16.47884,24.71826,72.0,0.006066,15.758774,25.0,0,1,2,1,400,0,0,0,0,0,0,0
2629,5029,5020,5021,34.53693,103.61079,8.3,0.052654,15.758774,25.0,0,0,2,1,400,0,0,0,0,0,0,0
2630,48174,48120,48026,21.7535,52.2084,16.5,0.019724,21.631586,25.0,0,0,2,1,400,0,0,0,0,0,0,0
2631,8038,8019,8027,8.94487,17.88974,204.0,0.001669,11.600313,13.0,0,0,2,2,802,777,0,0,0,0,0,0
2632,29097,29059,29009,2.90702,2.90702,86.0,0.003787,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0
2633,29098,29063,29057,1.93844,2.90766,86.0,0.003787,21.631586,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2634,17241,17151,17051,6.79463,13.58926,69.1,0.006318,15.758774,25.0,0,0,4,2,103,361,0,0,0,0,0,0
2635,17242,17005,17151,1.21187,1.817805,69.1,0.006318,15.758774,25.0,0,0,4,3,769,555,103,0,0,0,0,0
2636,17243,17151,17152,2.68051,4.020765,69.1,0.006318,15.758774,25.0,0,0,4,3,103,555,769,0,0,0,0,0
2637,34015,34011,34014,0.00279,0.003348,258.0,0.001262,10.815793,10.0,0,0,4,3,712,105,555,0,0,0,0,0
2638,18122,18081,17156,4.49643,7.70816571429,258.0,0.001262,10.815793,10.0,0,1,4,2,712,105,0,0,0,0,0,0
2639,18123,18077,18081,1.7838,3.5676,129.0,0.002525,21.631586,25.0,0,3,3,4,357,555,105,712,0,0,0,0
2640,17244,17153,17139,3.41317,6.82634,258.0,0.001262,10.815793,10.0,0,0,4,4,357,105,712,555,0,0,0,0
2641,18124,18073,18055,3.51567,4.68756,258.0,0.001262,10.815793,10.0,0,0,4,1,103,0,0,0,0,0,0,0
2642,17245,17184,17154,2.41385,3.21846666667,258.0,0.001262,10.815793,10.0,0,0,4,1,555,0,0,0,0,0,0,0
2643,17246,17186,17043,15.97733,23.965995,258.0,0.001262,10.815793,10.0,0,0,4,1,999,0,0,0,0,0,0,0
2644,17247,17155,17138,0.30736,0.737664,258.0,0.001262,10.815793,10.0,0,0,4,6,83,712,555,777,103,105,0,0
2645,17248,17156,17153,0.20537,0.352062857143,86.0,0.003787,21.631586,25.0,0,0,2,4,357,105,712,555,0,0,0,0
2646,17249,17027,17157,2.14513,3.217695,258.0,0.001262,10.815793,10.0,0,0,4,5,357,105,712,555,802,0,0,0
2647,17250,17158,17023,2.60019,6.240456,258.0,0.001262,10.815793,10.0,0,0,4,6,83,712,555,777,103,105,0,0
2648,17251,17158,17199,3.03009,7.272216,258.0,0.001262,10.815793,10.0,0,0,4,5,83,712,555,105,103,0,0,0
2649,17252,17159,17141,0.61524,1.476576,258.0,0.001262,10.815793,10.0,0,0,4,5,357,105,712,555,802,0,0,0
2650,17253,17130,17160,6.8025,6.8025,258.0,0.001262,10.815793,10.0,0,0,4,1,777,0,0,0,0,0,0,0
2651,17254,17158,17031,1.5004,3.60096,258.0,0.001262,10.815793,10.0,0,0,4,5,83,712,105,555,103,0,0,0
2652,17255,17031,17160,1.54904,4.64712,258.0,0.001262,10.815793,10.0,0,0,4,3,777,712,103,0,0,0,0,0
2653,17256,17160,17161,1.97374,3.94748,258.0,0.001262,10.815793,10.0,0,0,4,1,777,0,0,0,0,0,0,0
2654,17257,17161,17048,1.81807,4.363368,129.0,0.002525,21.631586,25.0,0,0,3,1,712,0,0,0,0,0,0,0
2655,17258,17156,17161,20.74425,31.116375,258.0,0.001262,10.815793,10.0,0,0,4,1,712,0,0,0,0,0,0,0
2656,17259,17163,17162,0.14242,0.341808,258.0,0.001262,10.815793,10.0,0,0,4,6,103,357,802,712,105,555,0,0
2657,17260,17049,17163,8.6998,52.1988,129.0,0.002525,21.631586,25.0,0,0,3,2,712,103,0,0,0,0,0,0
2658,17261,17162,17022,4.26118,8.52236,86.0,0.003787,21.631586,25.0,0,0,4,2,105,400,0,0,0,0,0,0
2659,17262,17041,17164,0.79078,0.948936,258.0,0.001262,10.815793,10.0,0,0,4,3,105,802,999,0,0,0,0,0
2660,17263,17042,17165,1.88606,2.82909,258.0,0.001262,10.815793,10.0,0,1,4,1,103,0,0,0,0,0,0,0
2661,17264,17165,17142,0.54497,0.817455,258.0,0.001262,10.815793,10.0,0,0,4,1,103,0,0,0,0,0,0,0
2662,17265,17137,17142,10.40584,20.81168,258.0,0.001262,10.815793,10.0,0,2,4,1,103,0,0,0,0,0,0,0
2663,27072,27049,27052,0.01226,0.014712,216.0,0.002022,7.879387,10.0,0,0,4,2,777,105,0,0,0,0,0,0
2664,12046,12030,12029,16.00403,16.00403,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
2665,13119,13030,13038,25.58211,25.58211,51.6,0.006312,21.631586,25.0,0,2,2,1,712,0,0,0,0,0,0,0
2666,12047,12029,13038,21.98561,21.98561,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
2667,1069,1028,1046,21.88024,52.512576,9.9,0.032873,21.631586,25.0,0,4,2,2,462,712,0,0,0,0,0,0
2668,1070,1047,1046,0.97334,5.84004,16.5,0.019724,21.631586,25.0,0,0,2,1,555,0,0,0,0,0,0,0
2669,5030,5021,5022,25.73331,61.759944,69.1,0.006318,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2670,1071,1010,1043,8.03351,9.640212,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
2671,39174,39117,39115,23.60774,29.509675,258.0,0.001262,10.815793,10.0,0,2,4,1,555,0,0,0,0,0,0,0
2672,39175,39061,39038,11.28366,17.8163052632,21.6,0.020219,15.758774,25.0,0,4,2,1,555,0,0,0,0,0,0,0
2673,39176,39061,39062,12.30142,19.4232947368,43.2,0.01011,15.758774,25.0,0,4,2,1,555,0,0,0,0,0,0,0
2674,39177,39063,39062,17.63343,30.2287371429,108.0,0.004044,15.758774,25.0,0,4,3,1,555,0,0,0,0,0,0,0
2675,39178,39063,42023,25.36496,40.0499368421,129.0,0.002525,21.631586,25.0,0,2,3,1,555,0,0,0,0,0,0,0
2676,29099,29064,29045,5.23412,6.280944,43.2,0.01011,15.758774,25.0,0,2,2,1,777,0,0,0,0,0,0,0
2677,54049,54035,24013,18.27472,73.09888,9.9,0.032873,21.631586,25.0,0,0,2,1,850,0,0,0,0,0,0,0
2678,54050,54030,54035,11.47247,13.766964,108.0,0.004044,15.758774,25.0,0,1,3,1,712,0,0,0,0,0,0,0
2679,54051,54035,54036,4.66696,5.600352,108.0,0.004044,15.758774,25.0,0,1,3,1,712,0,0,0,0,0,0,0
2680,54052,54036,54031,1.95842,2.350104,108.0,0.004044,15.758774,25.0,0,1,3,1,712,0,0,0,0,0,0,0
2681,21085,21011,21002,11.65586,17.48379,216.0,0.002022,7.879387,10.0,0,1,4,2,712,967,0,0,0,0,0,0
2682,45079,45025,45046,14.91802,35.803248,9.9,0.032873,21.631586,25.0,0,0,2,2,712,555,0,0,0,0,0,0
2683,45080,45025,45061,33.3363,80.00712,9.9,0.032873,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
2684,42098,42064,42063,0.37588,0.451056,258.0,0.001262,10.815793,10.0,0,0,4,1,555,0,0,0,0,0,0,0
2685,42099,42063,42032,0.32104,0.385248,258.0,0.001262,10.815793,10.0,0,0,4,1,555,0,0,0,0,0,0,0
2686,51111,51016,51039,14.97275,25.6675714286,51.6,0.006312,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
2687,51112,51016,51064,40.60715,69.6122571429,51.6,0.006312,21.631586,25.0,0,0,2,1,712,0,0,0,0,0,0,0
2688,28038,28026,28028,1.8052,2.16624,51.6,0.006312,21.631586,25.0,0,0,2,4,712,400,555,462,0,0,0,0
2689,28039,28003,28027,13.29711,31.913064,9.9,0.032873,21.631586,25.0,0,4,2,1,400,0,0,0,0,0,0,0
2690,28040,28027,28024,1.53612,3.686688,9.9,0.032873,21.631586,25.0,0,4,2,1,400,0,0,0,0,0,0,0
2691,28041,28018,28027,114.93619,275.846856,23.0,0.018955,15.758774,25.0,0,0,2,1,400,0,0,0,0,0,0,0
2692,20060,20048,8038,143.5228,430.5684,9.9,0.032873,21.631586,25.0,0,0,2,1,320,0,0,0,0,0,0,0
2693,8039,8028,8029,0.98282,0.98282,216.0,0.002022,7.879387,10.0,0,0,4,2,777,802,0,0,0,0,0,0
2694,8040,8028,8026,0.98472,0.98472,216.0,0.002022,7.879387,10.0,0,0,4,2,777,802,0,0,0,0,0,0
2695,8041,8029,8026,1.19116,1.19116,216.0,0.002022,7.879387,10.0,0,0,4,2,777,802,0,0,0,0,0,0
2696,8042,8021,8029,3.1879,3.1879,216.0,0.002022,7.879387,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2697,19091,19062,19003,0.02312,0.02312,258.0,0.001262,10.815793,10.0,0,0,2,1,777,0,0,0,0,0,0,0
2698,19092,19063,19020,0.04802,0.04116,216.0,0.002022,7.879387,10.0,0,0,4,4,105,802,400,777,0,0,0,0
2699,18125,18023,18028,8.91193,10.694316,258.0,0.001262,10.815793,10.0,0,1,4,2,555,105,0,0,0,0,0,0
2700,39179,39057,39005,1.431,1.7172,51.6,0.006312,21.631586,25.0,0,2,2,3,555,320,712,0,0,0,0,0
2701,1072,1047,1028,24.27284,29.721844898,9.9,0.032873,21.631586,25.0,0,2,2,1,555,0,0,0,0,0,0,0
2702,28042,28028,28010,0.02369,0.0258436363636,72.0,0.006066,15.758774,25.0,0,0,2,4,400,555,712,462,0,0,0,0
2703,4011,4003,4010,62.21587,62.21587,216.0,0.002022,7.879387,10.0,0,0,2,1,802,0,0,0,0,0,0,0
2704,4012,4011,6049,65.5157,71.4716727273,216.0,0.002022,7.879387,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2705,4013,4012,4002,46.66328,62.2177066667,13.0,0.033698,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2706,20061,20041,20034,50.41389,46.5358984615,43.2,0.01011,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2707,20062,20023,20042,20.02436,17.1637371429,43.2,0.01011,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2708,20063,20044,20043,50.48084,67.3077866667,13.8,0.031592,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2709,20064,20042,20044,192.94478,257.259706667,13.8,0.031592,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2710,48175,48014,48060,14.53984,15.8616436364,31.0,0.010519,21.631586,25.0,0,0,2,1,400,0,0,0,0,0,0,0
2711,48176,48059,48060,3.57034,6.12058285714,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2712,48177,48107,48121,0.27159,0.54318,258.0,0.001262,10.815793,10.0,0,0,2,2,802,777,0,0,0,0,0,0
2713,48178,48121,48122,17.77342,42.656208,13.8,0.031592,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2714,48179,48020,48123,38.76105,38.76105,72.0,0.006066,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2715,40039,40025,40017,90.11846,90.11846,72.0,0.006066,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2716,4014,4013,4008,110.75091,110.75091,258.0,0.001262,10.815793,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2717,48180,48027,48124,21.2006,28.2674666667,13.8,0.031592,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2718,48181,48089,48125,39.2753,42.8457818182,25.8,0.012623,21.631586,25.0,0,1,1,1,802,0,0,0,0,0,0,0
2719,17266,17166,17078,62.67837,75.214044,72.0,0.006066,15.758774,25.0,0,1,2,1,802,0,0,0,0,0,0,0
2720,17267,17050,17201,32.00186,32.00186,51.6,0.006312,21.631586,25.0,0,1,2,1,802,0,0,0,0,0,0,0
2721,17268,17071,17120,64.05372,64.05372,258.0,0.001262,10.815793,10.0,0,1,4,2,802,777,0,0,0,0,0,0
2722,17269,17167,17141,24.13178,24.13178,258.0,0.001262,10.815793,10.0,0,1,4,1,103,0,0,0,0,0,0,0
2723,17270,17014,17167,1.2062,2.4124,258.0,0.001262,10.815793,10.0,0,0,4,2,712,316,0,0,0,0,0,0
2724,17271,17074,17178,31.01569,37.218828,86.0,0.003787,21.631586,25.0,0,3,2,2,103,555,0,0,0,0,0,0
2725,29100,29065,29045,41.44271,49.731252,216.0,0.002022,7.879387,10.0,0,1,4,1,802,0,0,0,0,0,0,0
2726,29101,29065,29029,80.9633,97.15596,258.0,0.001262,10.815793,10.0,0,1,4,1,802,0,0,0,0,0,0,0
2727,20065,20045,40021,51.90756,56.6264290909,21.6,0.020219,15.758774,25.0,0,2,2,1,802,0,0,0,0,0,0,0
2728,40040,40012,40025,67.08716,73.1859927273,43.2,0.01011,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2729,40041,40020,20046,53.1509,63.78108,43.2,0.01011,15.758774,25.0,0,1,2,1,802,0,0,0,0,0,0,0
2730,40042,40016,5023,28.25974,30.8288072727,21.6,0.020219,15.758774,25.0,0,1,2,1,802,0,0,0,0,0,0,0
2731,17272,17169,17007,26.78277,32.139324,216.0,0.002022,7.879387,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2732,17273,17168,17169,37.89873,113.69619,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2733,55023,55019,55011,13.12922,19.69383,21.6,0.020219,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2734,17274,17170,55019,15.51978,23.27967,21.6,0.020219,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2735,17275,17029,17171,10.98971,10.98971,216.0,0.002022,7.879387,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2736,55024,55020,55018,8.67312,13.00968,216.0,0.002022,7.879387,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2737,55025,55031,55021,46.69129,112.059096,13.8,0.031592,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2738,55026,55007,55024,37.11978,49.49304,21.6,0.020219,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2739,55027,55023,55024,27.33762,82.01286,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2740,55028,55022,55009,29.18193,50.0261657143,21.6,0.020219,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2741,19093,19064,19036,19.16954,16.4310342857,216.0,0.002022,7.879387,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2742,19094,19015,19065,11.93451,10.22958,216.0,0.002022,7.879387,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2743,19095,19036,19075,58.12727,99.6467485714,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2744,19096,19066,19073,42.28516,72.4888457143,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2745,19097,19068,19069,0.01101,0.0188742857143,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2746,19098,19069,19065,50.49351,86.5603028571,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2747,19099,19027,19070,10.47639,12.571668,72.0,0.006066,15.758774,25.0,0,0,2,1,103,0,0,0,0,0,0,0
2748,19100,19070,19057,46.06595,55.27914,72.0,0.006066,15.758774,25.0,0,0,2,1,103,0,0,0,0,0,0,0
2749,19101,19071,19068,20.59703,27.4627066667,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2750,19102,19070,19069,20.58132,35.2822628571,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2751,19103,19073,19068,5.4329,9.31354285714,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2752,19104,19035,19072,21.99444,37.7047542857,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2753,19105,19035,19073,48.61282,83.3362628571,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2754,31061,31018,31044,37.82522,226.95132,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2755,56024,56010,56019,116.19021,116.19021,216.0,0.002022,7.879387,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2756,8043,8002,8031,0.39929,0.479148,43.2,0.01011,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0
2757,8044,8032,31016,41.50018,38.3078584615,216.0,0.002022,7.879387,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2758,8045,8031,8032,56.35866,96.6148457143,25.8,0.012623,21.631586,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2759,8046,8010,49010,54.21677,65.060124,72.0,0.006066,15.758774,25.0,0,0,2,2,802,777,0,0,0,0,0,0
2760,49013,49010,49011,29.30202,35.162424,86.0,0.003787,21.631586,25.0,0,0,2,2,802,777,0,0,0,0,0,0
2761,49014,49012,49011,37.61456,112.84368,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2762,42100,42079,42078,3.04149,9.12447,86.0,0.003787,21.631586,25.0,0,0,2,1,555,0,0,0,0,0,0,0
2763,42101,42078,42011,13.9941,16.79292,258.0,0.001262,10.815793,10.0,0,1,4,1,555,0,0,0,0,0,0,0
2764,42102,42070,42079,8.18232,12.27348,258.0,0.001262,10.815793,10.0,0,0,2,1,555,0,0,0,0,0,0,0
2765,56025,56020,56002,30.51293,36.615516,216.0,0.002022,7.879387,10.0,0,0,3,1,802,0,0,0,0,0,0,0
2766,49015,49013,49002,48.24959,57.899508,36.0,0.012131,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2767,49016,49013,16014,50.57644,303.45864,13.0,0.033698,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2768,49017,49014,32004,90.00862,90.00862,43.2,0.01011,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2769,49018,49015,49005,88.86132,106.633584,72.0,0.006066,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2770,49019,49016,49017,31.92008,63.84016,8.3,0.052654,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2771,49020,49016,49015,35.67935,42.81522,72.0,0.006066,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2772,32008,32002,49016,202.10906,242.530872,72.0,0.006066,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2773,16014,16015,16004,46.5763,55.89156,72.0,0.006066,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2774,56026,56002,16015,144.26659,144.26659,72.0,0.006066,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2775,16015,16015,16016,23.70116,71.10348,9.9,0.032873,21.631586,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2776,41032,41001,41025,105.53654,126.643848,72.0,0.006066,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2777,41033,41026,41004,41.59266,45.3738109091,72.0,0.006066,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2778,16016,16011,16012,32.79231,56.2153885714,21.6,0.020219,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
2779,6075,6063,6050,13.50256,16.203072,72.0,0.006066,15.758774,25.0,0,0,2,2,802,777,0,0,0,0,0,0
2780,6076,6041,6064,22.57178,22.57178,72.0,0.006066,15.758774,25.0,0,0,2,2,802,777,0,0,0,0,0,0
2781,6077,6066,6065,42.30271,72.5189314286,102.0,0.003338,23.200626,32.5,0,0,4,1,802,0,0,0,0,0,0,0
2782,6078,6040,6066,21.81636,37.3994742857,204.0,0.001669,11.600313,13.0,0,0,4,1,802,0,0,0,0,0,0,0
2783,6079,6004,6027,3.01127,3.613524,258.0,0.001262,10.815793,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2784,6080,6030,6027,8.88233,10.658796,258.0,0.001262,10.815793,10.0,0,0,4,2,777,802,0,0,0,0,0,0
2785,6081,6044,6043,0.79894,0.958728,216.0,0.002022,7.879387,10.0,0,0,2,2,777,802,0,0,0,0,0,0
2786,6082,6035,6044,54.01127,64.813524,216.0,0.002022,7.879387,10.0,0,0,2,2,802,777,0,0,0,0,0,0
2787,6083,6029,6004,1.568,1.8816,258.0,0.001262,10.815793,10.0,0,0,4,1,802,0,0,0,0,0,0,0
2788,6084,6028,6029,0.74269,0.891228,258.0,0.001262,10.815793,10.0,0,0,4,2,777,802,0,0,0,0,0,0
2789,6085,6027,6028,3.72423,14.89692,9.9,0.032873,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0
2790,6086,6004,6037,18.62933,27.943995,258.0,0.001262,10.815793,10.0,0,0,4,1,802,0,0,0,0,0,0,0
