  330    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  330    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  330    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  330    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  330   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  330   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  330   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  335    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  335    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  335    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  335    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  335    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  335    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  335    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  335    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  335    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  335   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  335   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  335   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  395    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  395    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  395    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  395    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  395    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  395    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  395    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  395    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  395    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  395   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  395   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  395   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  400    1    410.36      0.06     95.67      1.14    196.00104.7 31.0    8955.7
  400    2    387.92      0.06     95.67      1.14     47.00111.0 30.5    9340.6
  400    3    388.86      0.06     95.67      1.14     47.00101.4 24.4    8301.7
  400    4    399.24      0.06     95.67      1.14     47.00103.6 30.6    8860.3
  400    5    379.49      0.06     95.67      1.14     47.00111.0 24.4   13538.3
  400    6    382.21      0.06     95.67      1.14     47.00 92.2 28.0    7932.3
  400    7    476.82      0.06     95.67      1.14    196.00 75.3 33.0    7149.3
  400    8    424.63      0.06     95.67      1.14    196.00 89.1 29.2    7810.5
  400    9    518.94      0.06     95.67      1.14    196.00 87.4 31.7    7859.9
  400   10    951.83      0.06     95.67      1.14    196.00 44.8 53.4    6479.2
  400   11    748.78      0.06     95.67      1.14    340.00  8.9 76.6   10258.6
  400   12    806.08      0.06     95.67      1.14    340.00 13.0 73.4    5699.3
  410    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  410    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  410    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  410    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  410    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  410    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  410    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  410    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  410    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  410   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  410   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  410   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  434    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  434    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  434    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  434    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  434    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  434    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  434    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  434    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  434    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  434   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  434   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  434   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  438    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  438    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  438    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  438    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  438    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  438    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  438    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  438    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  438    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  438   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  438   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  438   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  462    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  462    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  462    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  462    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  462    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  462    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  462    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  462    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  462    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  462   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  462   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
